cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.3,600.0,891674624,690663424,22.5,176132096,8876032,0,0.0,58.534
0.2,600.0,891674624,690663424,22.5,176132096,8876032,0,0.0,59.072
5.9,1200.0,891674624,690647040,22.5,176140288,8859648,0,0.0,59.072
29.5,1000.0,891674624,689852416,22.6,176861184,8065024,0,0.0,59.072
29.0,1200.0,891674624,688852992,22.7,177807360,6721536,0,0.0,60.148
5.3,1200.0,891674624,689385472,22.7,177340416,7245824,0,0.0,60.148
1.2,600.0,891674624,690597888,22.6,176107520,8843264,0,0.0,59.61
0.5,600.0,891674624,690597888,22.6,176107520,8843264,0,0.0,59.072
0.3,600.0,891674624,690511872,22.6,176234496,8716288,0,0.0,59.072
0.0,600.0,891674624,690511872,22.6,176234496,8716288,0,0.0,59.072
