cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.2,600.0,891674624,691593216,22.4,175194112,26533888,0,0.0,59.072
0.0,600.0,891674624,691466240,22.5,175321088,26406912,0,0.0,58.534
1.3,700.0,891674624,691720192,22.4,175067136,26660864,0,0.0,59.072
3.3,600.0,891674624,691720192,22.4,175046656,26660864,0,0.0,57.996
0.3,600.0,891674624,691720192,22.4,175046656,26660864,0,0.0,57.996
0.0,600.0,891674624,691728384,22.4,175038464,26669056,0,0.0,57.996
0.2,600.0,891674624,691728384,22.4,175038464,26669056,0,0.0,58.534
0.5,600.0,891674624,691728384,22.4,175038464,26669056,0,0.0,57.996
0.3,600.0,891674624,691605504,22.4,175165440,26542080,0,0.0,59.072
0.0,600.0,891674624,691605504,22.4,175165440,26542080,0,0.0,57.996
