cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.5,600.0,891674624,691097600,22.5,175697920,11743232,0,0.0,67.68
0.5,600.0,891674624,691101696,22.5,175693824,11743232,0,0.0,67.68
13.1,1200.0,891674624,690401280,22.6,176386048,11042816,0,0.0,67.68
48.6,1200.0,891674624,688029696,22.8,178728960,8298496,0,0.0,69.832
44.5,1200.0,891674624,688050176,22.8,178860032,8110080,0,0.0,70.908
46.1,1200.0,891674624,688115712,22.8,178634752,8335360,0,0.0,70.908
47.2,1200.0,891674624,688128000,22.8,178782208,8318976,0,0.0,72.522
47.2,1200.0,891674624,688046080,22.8,178733056,8237056,0,0.0,72.522
46.0,1200.0,891674624,687673344,22.9,179236864,7733248,0,0.0,73.06
46.7,1200.0,891674624,688226304,22.8,178552832,8286208,0,0.0,72.522
45.8,1000.0,891674624,688029696,22.9,178880512,8089600,0,0.0,73.06
47.0,1200.0,891674624,688287744,22.8,178491392,8478720,0,0.0,74.136
46.4,1200.0,891674624,688513024,22.8,178266112,8605696,0,0.0,74.136
46.6,1200.0,891674624,688148480,22.8,178499584,8470528,0,0.0,74.136
46.3,1200.0,891674624,688242688,22.8,178536448,8433664,0,0.0,75.212
46.3,1200.0,891674624,688566272,22.8,178311168,8658944,0,0.0,74.674
46.1,1200.0,891674624,688373760,22.8,178405376,8433664,0,0.0,75.212
45.2,1200.0,891674624,688209920,22.8,178569216,8400896,0,0.0,75.212
46.1,1200.0,891674624,688287744,22.8,178491392,8478720,0,0.0,75.75
42.7,1200.0,891674624,687210496,22.9,179568640,7270400,0,0.0,75.75
45.7,1200.0,891674624,688353280,22.8,178425856,8544256,0,0.0,75.212
45.9,1100.0,891674624,688234496,22.8,178544640,8425472,0,0.0,75.75
45.8,1200.0,891674624,688152576,22.8,178626560,8343552,0,0.0,76.288
45.7,1200.0,891674624,688394240,22.8,178384896,8585216,0,0.0,76.288
44.9,1200.0,891674624,688037888,22.8,178610176,8359936,0,0.0,76.288
47.6,1200.0,891674624,688459776,22.8,178450432,8519680,0,0.0,76.288
45.6,1200.0,891674624,688324608,22.8,178585600,8384512,0,0.0,76.288
43.9,1200.0,891674624,688455680,22.8,178454528,8515584,0,0.0,76.288
47.5,1200.0,891674624,688185344,22.8,178593792,8376320,0,0.0,76.288
44.2,1200.0,891674624,688152576,22.8,178626560,8343552,0,0.0,76.826
46.9,1200.0,891674624,688345088,22.8,178434048,8536064,0,0.0,76.288
44.8,1200.0,891674624,688373760,22.8,178536448,8433664,0,0.0,76.288
47.2,1200.0,891674624,688177152,22.8,178733056,8335360,0,0.0,76.826
44.4,1200.0,891674624,688181248,22.8,178597888,8372224,0,0.0,76.288
47.5,1200.0,891674624,688201728,22.8,178708480,8392704,0,0.0,77.364
44.2,1200.0,891674624,688009216,22.8,178638848,8331264,0,0.0,77.364
46.8,1200.0,891674624,688234496,22.8,178778112,8323072,0,0.0,77.364
43.7,1200.0,891674624,688259072,22.8,178819072,8151040,0,0.0,76.826
47.6,1200.0,891674624,688291840,22.8,178753536,8216576,0,0.0,77.364
44.1,1200.0,891674624,688164864,22.8,178622464,8347648,0,0.0,76.826
47.6,1200.0,891674624,688259072,22.8,178622464,8347648,0,0.0,77.364
43.4,1200.0,891674624,688070656,22.8,178716672,8253440,0,0.0,77.902
45.8,1200.0,891674624,688193536,22.8,178724864,8245248,0,0.0,77.364
43.3,1200.0,891674624,687931392,22.8,178855936,8114176,0,0.0,77.364
45.5,1200.0,891674624,688082944,22.8,178704384,8265728,0,0.0,77.364
44.5,1200.0,891674624,688173056,22.8,178745344,8224768,0,0.0,77.364
46.3,1200.0,891674624,688140288,22.8,178647040,8323072,0,0.0,77.902
43.8,1200.0,891674624,688189440,22.8,178597888,8503296,0,0.0,77.902
47.1,1200.0,891674624,688357376,22.8,178429952,8540160,0,0.0,77.902
44.3,1200.0,891674624,688074752,22.8,178581504,8388608,0,0.0,77.364
47.4,1200.0,891674624,688046080,22.8,178741248,8359936,0,0.0,77.364
44.0,1200.0,891674624,688439296,22.8,178348032,8491008,0,0.0,77.902
46.5,1200.0,891674624,688275456,22.8,178511872,8458240,0,0.0,77.902
43.3,1200.0,891674624,688263168,22.8,178524160,8445952,0,0.0,78.44
46.6,1200.0,891674624,688205824,22.8,178712576,8257536,0,0.0,77.902
44.4,1200.0,891674624,688361472,22.8,178425856,8544256,0,0.0,78.44
47.5,1200.0,891674624,688476160,22.8,178409472,8560640,0,0.0,77.902
44.3,1200.0,891674624,688197632,22.8,178589696,8249344,0,0.0,78.44
46.7,1200.0,891674624,688230400,22.8,178688000,8282112,0,0.0,78.44
44.4,1200.0,891674624,688357376,22.8,178429952,8671232,0,0.0,77.364
45.9,1200.0,891674624,688291840,22.8,178495488,8474624,0,0.0,78.978
44.1,1200.0,891674624,688250880,22.8,178405376,8564736,0,0.0,77.902
47.1,1200.0,891674624,688316416,22.8,178470912,8499200,0,0.0,78.44
44.3,1200.0,891674624,688283648,22.8,178503680,8466432,0,0.0,78.44
47.7,1200.0,891674624,688140288,22.8,178515968,8323072,0,0.0,77.902
43.4,1200.0,891674624,688267264,22.8,178651136,8450048,0,0.0,78.44
47.2,1200.0,891674624,688107520,22.8,178679808,8290304,0,0.0,78.44
42.7,1200.0,891674624,687587328,22.9,179200000,7770112,0,0.0,78.44
47.3,1200.0,891674624,688259072,22.8,178528256,8441856,0,0.0,78.44
43.0,1200.0,891674624,688226304,22.8,178692096,8278016,0,0.0,78.44
47.5,1200.0,891674624,688017408,22.8,178769920,8200192,0,0.0,78.44
42.4,1200.0,891674624,688291840,22.8,178495488,8343552,0,0.0,78.44
47.4,1200.0,891674624,688279552,22.8,178507776,8331264,0,0.0,78.44
44.1,1200.0,891674624,688353280,22.8,178429952,8404992,0,0.0,78.978
47.2,1200.0,891674624,688312320,22.8,178601984,8396800,0,0.0,78.978
43.6,900.0,891674624,688214016,22.8,178569216,8396800,0,0.0,78.44
45.7,1200.0,891674624,688148480,22.8,178638848,8458240,0,0.0,78.44
46.3,1200.0,891674624,688103424,22.8,178814976,8151040,0,0.0,78.978
45.0,1200.0,891674624,688381952,22.8,178405376,8560640,0,0.0,78.978
46.3,1200.0,891674624,688332800,22.8,178319360,8642560,0,0.0,78.978
43.7,1200.0,891674624,688046080,22.8,178737152,8355840,0,0.0,78.978
46.0,1200.0,891674624,688107520,22.8,178642944,8318976,0,0.0,79.516
45.1,1200.0,891674624,688205824,22.8,178577408,8417280,0,0.0,78.44
46.9,1200.0,891674624,688013312,22.9,178900992,8192000,0,0.0,78.978
43.4,1200.0,891674624,688193536,22.8,178589696,8503296,0,0.0,79.516
47.1,1200.0,891674624,688144384,22.8,178638848,8323072,0,0.0,78.978
42.8,1200.0,891674624,688377856,22.8,178405376,8589312,0,0.0,78.978
46.5,1200.0,891674624,688082944,22.8,178700288,8261632,0,0.0,79.516
43.6,1200.0,891674624,688263168,22.8,178487296,8474624,0,0.0,78.978
47.6,1200.0,891674624,688197632,22.8,178585600,8376320,0,0.0,79.516
43.8,1200.0,891674624,688459776,22.8,178323456,8638464,0,0.0,78.978
45.7,1200.0,891674624,688320512,22.8,178593792,8368128,0,0.0,79.516
43.5,1200.0,891674624,688508928,22.8,178274304,8687616,0,0.0,78.44
46.5,1200.0,891674624,688553984,22.8,178229248,8732672,0,0.0,78.44
40.4,1200.0,891674624,688402432,22.8,178384896,8577024,0,0.0,78.44
46.2,1200.0,891674624,688640000,22.8,178016256,8830976,0,0.0,79.516
42.4,1200.0,891674624,688930816,22.7,177725440,9236480,0,0.0,79.516
44.9,1200.0,891674624,689414144,22.7,177504256,9588736,0,0.0,78.978
32.2,1200.0,891674624,689729536,22.6,176926720,9969664,0,0.0,78.44
33.0,1200.0,891674624,690081792,22.6,176693248,10485760,0,0.0,78.44
1.0,600.0,891674624,691191808,22.5,175595520,11763712,0,0.0,77.364
0.0,600.0,891674624,691191808,22.5,175595520,11763712,0,0.0,75.75
0.0,600.0,891674624,691191808,22.5,175595520,11763712,0,0.0,75.212
0.3,600.0,891674624,691191808,22.5,175595520,11763712,0,0.0,74.674
0.0,600.0,891674624,691191808,22.5,175595520,11763712,0,0.0,73.598
0.8,600.0,891674624,691318784,22.5,175468544,11890688,0,0.0,73.06
0.0,600.0,891674624,691318784,22.5,175468544,11890688,0,0.0,73.06
0.0,600.0,891674624,691318784,22.5,175468544,11890688,0,0.0,71.984
0.0,600.0,891674624,691318784,22.5,175468544,11890688,0,0.0,71.984
0.0,600.0,891674624,691318784,22.5,175468544,11890688,0,0.0,70.908
