cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.2,600.0,891674624,691826688,22.4,174968832,12075008,0,0.0,62.838
0.2,600.0,891674624,691699712,22.4,175095808,11948032,0,0.0,62.838
13.2,1200.0,891674624,691396608,22.5,175398912,11640832,0,0.0,63.376
45.7,1200.0,891674624,689057792,22.7,177709056,9060352,0,0.0,64.452
47.6,1200.0,891674624,687636480,22.9,179023872,7352320,0,0.0,66.066
46.4,1200.0,891674624,688041984,22.8,178724864,7737344,0,0.0,66.604
46.1,1200.0,891674624,686903296,23.0,179863552,6598656,0,0.0,67.142
45.1,1200.0,891674624,687812608,22.9,178954240,7507968,0,0.0,67.68
45.3,1200.0,891674624,687923200,22.9,178974720,7618560,0,0.0,67.68
46.1,1200.0,891674624,687984640,22.8,178782208,7680000,0,0.0,68.756
44.8,1200.0,891674624,688173056,22.8,178753536,7839744,0,0.0,68.756
45.5,1200.0,891674624,688820224,22.7,178106368,8355840,0,0.0,68.756
17.2,600.0,891674624,689434624,22.7,177360896,9101312,0,0.0,68.756
0.2,600.0,891674624,689500160,22.7,177295360,9166848,0,0.0,66.604
0.0,600.0,891674624,689500160,22.7,177295360,9166848,0,0.0,66.604
0.5,650.0,891674624,689475584,22.7,177319936,9142272,0,0.0,65.528
