time,msg_time_mean_avg
13:33:37.380325,0.0164269
13:33:37.385247,0.015852500000000002
13:33:37.389674,0.013123500000000001
13:33:37.394005,0.017322300000000002
13:33:37.398444,0.015690700000000002
13:33:37.403361,0.019833999999999997
13:33:37.407912,0.0261114
13:33:37.412712,0.0185033
13:33:37.416878,0.0147701
13:33:37.421117,0.0153534
