time,cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,packets_received,cpu_temperature
13:33:29.643996,0.0,600.0,891674624,702767104,21.2,164044800,423882752,0,0.0,1114,48.312
13:33:30.660023,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.312
13:33:31.676019,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.312
13:33:32.692067,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.85
13:33:33.707897,0.2,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.312
13:33:34.724047,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,49.388
13:33:35.740087,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.312
13:33:36.758008,0.0,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1114,48.312
13:33:37.774104,0.3,600.0,891674624,702640128,21.2,164171776,423755776,0,0.0,1274,48.85
13:33:38.789102,0.0,700.0,891674624,702640128,21.2,164167680,423755776,0,0.0,1274,48.312
13:33:39.803840,0.0,600.0,891674624,702640128,21.2,164167680,423755776,0,0.0,1274,48.312
13:33:40.820004,0.0,600.0,891674624,702640128,21.2,164167680,423755776,0,0.0,1274,48.312
13:33:41.836032,0.0,600.0,891674624,702640128,21.2,164167680,423755776,0,0.0,1274,48.312
