cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691970048,22.4,174825472,8544256,0,0.0,59.072
0.0,600.0,891674624,691970048,22.4,174825472,8544256,0,0.0,58.534
0.5,600.0,891674624,691970048,22.4,174825472,8544256,0,0.0,58.534
11.0,800.0,891674624,691507200,22.4,175280128,8065024,0,0.0,59.072
8.9,700.0,891674624,690860032,22.5,175874048,7303168,0,0.0,60.148
10.3,1200.0,891674624,689954816,22.6,176762880,6307840,0,0.0,60.148
2.5,600.0,891674624,691945472,22.4,174747648,8466432,0,0.0,59.072
0.0,600.0,891674624,691945472,22.4,174747648,8466432,0,0.0,59.072
0.3,600.0,891674624,691978240,22.4,174739456,8474624,0,0.0,59.072
0.0,600.0,891674624,691970048,22.4,174747648,8466432,0,0.0,59.072
0.0,600.0,891674624,691970048,22.4,174747648,8466432,0,0.0,59.61
0.2,600.0,891674624,691970048,22.4,174747648,8466432,0,0.0,59.072
0.0,600.0,891674624,691970048,22.4,174747648,8466432,0,0.0,59.61
0.5,800.0,891674624,692072448,22.4,174645248,8568832,0,0.0,59.072
0.0,600.0,891674624,692097024,22.4,174620672,8593408,0,0.0,59.072
