time,msg_time_mean_avg
13:34:26.572445,0.008725139999999996
13:34:26.578842,0.007785450000000002
13:34:26.584055,0.007116749999999997
13:34:26.588803,0.0071071300000000006
13:34:26.593860,0.008510259999999999
13:34:26.598786,0.00664066
13:34:26.603939,0.007316089999999998
13:34:26.609119,0.00905429
13:34:26.614118,0.009110259999999997
13:34:26.618896,0.00683441
