cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
44.4,1200.0,891674624,688209920,22.8,178495488,7991296,0,0.0,74.674
47.1,1200.0,891674624,687759360,22.9,178847744,7606272,0,0.0,74.674
44.2,1200.0,891674624,688009216,22.9,178860032,7593984,0,0.0,74.674
46.4,1200.0,891674624,687882240,22.9,178987008,7467008,0,0.0,75.212
45.8,1200.0,891674624,687820800,22.8,178806784,7647232,0,0.0,75.212
46.8,1200.0,891674624,688046080,22.8,178712576,7741440,0,0.0,75.212
41.6,1200.0,891674624,685248512,23.1,181477376,4976640,0,0.0,75.212
48.0,1200.0,891674624,688046080,22.8,178712576,7741440,0,0.0,74.136
43.4,1200.0,891674624,687861760,22.8,178905088,7548928,0,0.0,74.674
46.7,1200.0,891674624,688300032,22.8,178466816,7987200,0,0.0,74.674
45.1,1200.0,891674624,687964160,22.8,178802688,7651328,0,0.0,74.674
46.7,1200.0,891674624,687804416,22.9,178962432,7491584,0,0.0,75.212
44.9,1200.0,891674624,687845376,22.9,178921472,7532544,0,0.0,75.212
45.9,1200.0,891674624,688168960,22.8,178597888,7757824,0,0.0,75.212
43.0,1200.0,891674624,688103424,22.8,178692096,7761920,0,0.0,75.75
46.5,1200.0,891674624,687828992,22.8,178835456,7618560,0,0.0,75.212
43.9,1200.0,891674624,687828992,22.9,178966528,7487488,0,0.0,75.212
46.2,1200.0,891674624,687988736,22.8,178806784,7778304,0,0.0,75.212
44.2,1200.0,891674624,688177152,22.8,178618368,7835648,0,0.0,75.75
45.9,1200.0,891674624,688017408,22.8,178778112,7675904,0,0.0,75.212
45.1,1200.0,891674624,687874048,22.9,178921472,7532544,0,0.0,75.75
46.8,1200.0,891674624,688128000,22.8,178667520,7786496,0,0.0,75.212
43.2,1200.0,891674624,687972352,22.8,178823168,7761920,0,0.0,75.212
46.4,1200.0,891674624,687988736,22.8,178806784,7516160,0,0.0,75.212
44.1,1200.0,891674624,688164864,22.8,178499584,7823360,0,0.0,75.212
46.6,1200.0,891674624,687923200,22.9,178741248,7712768,0,0.0,76.288
44.7,1200.0,891674624,688308224,22.8,178483200,7966720,0,0.0,75.75
46.0,1200.0,891674624,688119808,22.8,178802688,7647232,0,0.0,75.212
43.5,1200.0,891674624,688193536,22.8,178466816,7983104,0,0.0,75.212
48.0,1200.0,891674624,688082944,22.8,178708480,7741440,0,0.0,75.75
44.5,1200.0,891674624,687951872,22.9,178970624,7479296,0,0.0,75.212
47.2,1200.0,891674624,688021504,22.8,178896896,7544832,0,0.0,76.288
43.5,1200.0,891674624,687861760,22.9,178925568,7516160,0,0.0,75.75
47.2,1200.0,891674624,687972352,22.8,178814976,7757824,0,0.0,75.75
43.6,1200.0,891674624,687628288,22.9,179159040,7282688,0,0.0,75.75
46.1,1200.0,891674624,687976448,22.8,178810880,7761920,0,0.0,76.288
44.6,1200.0,891674624,687992832,22.8,178794496,7516160,0,0.0,76.288
47.2,1200.0,891674624,687775744,22.9,179019776,7421952,0,0.0,76.288
44.8,1200.0,891674624,688062464,22.8,178601984,7839744,0,0.0,76.288
46.9,1200.0,891674624,688013312,22.8,178782208,7659520,0,0.0,75.75
40.6,1200.0,891674624,687546368,22.9,179249152,7192576,0,0.0,76.288
47.1,1200.0,891674624,687861760,22.9,178933760,7507968,0,0.0,75.75
45.2,1200.0,891674624,687849472,22.9,178946048,7495680,0,0.0,76.288
46.7,1200.0,891674624,687878144,22.9,179048448,7393280,0,0.0,76.288
41.4,1200.0,891674624,686837760,23.0,179826688,6615040,0,0.0,76.826
46.1,1200.0,891674624,687509504,22.9,179286016,7155712,0,0.0,76.288
44.0,1200.0,891674624,688246784,22.8,178548736,7892992,0,0.0,76.288
47.2,1200.0,891674624,687788032,22.9,178884608,7557120,0,0.0,76.288
43.6,1200.0,891674624,687976448,22.8,178950144,7491584,0,0.0,76.288
47.9,1200.0,891674624,688070656,22.8,178724864,7847936,0,0.0,76.288
43.4,1200.0,891674624,688144384,22.8,178520064,7921664,0,0.0,77.364
47.2,1200.0,891674624,688123904,22.8,178802688,7639040,0,0.0,76.288
42.2,1000.0,891674624,687833088,22.9,178962432,7348224,0,0.0,76.288
47.9,1200.0,891674624,688107520,22.8,178819072,7622656,0,0.0,76.826
45.5,800.0,891674624,688082944,22.8,178712576,7729152,0,0.0,77.364
41.6,1200.0,891674624,686690304,23.0,180064256,7401472,0,0.0,76.826
47.7,1200.0,891674624,687808512,22.9,178855936,8720384,0,0.0,77.364
44.1,1200.0,891674624,688041984,22.8,178622464,8822784,0,0.0,76.288
47.2,1200.0,891674624,688218112,22.8,178577408,8998912,0,0.0,76.826
44.1,1200.0,891674624,688517120,22.8,178278400,9297920,0,0.0,77.364
46.3,1200.0,891674624,688132096,22.8,178663424,8912896,0,0.0,77.364
29.9,1200.0,891674624,686403584,23.0,180387840,7184384,0,0.0,76.826
29.0,1200.0,891674624,686817280,23.0,180002816,7569408,0,0.0,76.288
47.1,1200.0,891674624,687775744,22.9,178884608,8687616,0,0.0,76.288
39.6,1200.0,891674624,687452160,22.9,179470336,8232960,0,0.0,76.288
47.7,1200.0,891674624,688455680,22.8,178335744,9232384,0,0.0,77.364
32.9,1200.0,891674624,687824896,22.9,178966528,8601600,0,0.0,76.288
45.9,1200.0,891674624,688263168,22.8,178397184,9039872,0,0.0,76.288
43.4,1200.0,891674624,688574464,22.8,178118656,9318400,0,0.0,76.288
45.5,1200.0,891674624,688513024,22.8,178278400,9289728,0,0.0,77.364
41.2,1200.0,891674624,688885760,22.7,177766400,9662464,0,0.0,76.288
44.0,1200.0,891674624,688914432,22.7,177868800,9560064,0,0.0,76.288
39.6,1200.0,891674624,689324032,22.7,177459200,10100736,0,0.0,76.288
27.5,1200.0,891674624,689131520,22.7,177651712,9908224,0,0.0,76.288
25.6,1100.0,891674624,689704960,22.7,177078272,10596352,0,0.0,75.75
2.0,600.0,891674624,691019776,22.5,175767552,12156928,0,0.0,74.674
0.5,600.0,891674624,690757632,22.5,176025600,11894784,0,0.0,73.598
0.0,600.0,891674624,690757632,22.5,176025600,11894784,0,0.0,73.06
0.0,600.0,891674624,690757632,22.5,176025600,11894784,0,0.0,71.984
0.0,600.0,891674624,690757632,22.5,176025600,11894784,0,0.0,70.908
0.0,600.0,891674624,690757632,22.5,175923200,11997184,0,0.0,70.908
0.3,600.0,891674624,691011584,22.5,175771648,12148736,0,0.0,70.908
0.0,600.0,891674624,691011584,22.5,175771648,12148736,0,0.0,69.832
0.2,600.0,891674624,691011584,22.5,175771648,12148736,0,0.0,69.294
0.0,600.0,891674624,691011584,22.5,175771648,12148736,0,0.0,69.294
0.0,600.0,891674624,691011584,22.5,175771648,12148736,0,0.0,68.756
0.8,600.0,891674624,691003392,22.5,175775744,12140544,0,0.0,68.756
0.0,600.0,891674624,691003392,22.5,175775744,12140544,0,0.0,68.756
0.0,600.0,891674624,691003392,22.5,175775744,12140544,0,0.0,68.756
0.0,600.0,891674624,691003392,22.5,175775744,12140544,0,0.0,68.218
0.0,600.0,891674624,691003392,22.5,175775744,12140544,0,0.0,68.218
0.2,625.0,891674624,690876416,22.5,175894528,12013568,0,0.0,67.68
0.5,600.0,891674624,690876416,22.5,175894528,12013568,0,0.0,67.68
