cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.3,600.0,891674624,691527680,22.4,175255552,30498816,0,0.0,58.534
0.0,600.0,891674624,691527680,22.4,175255552,30498816,0,0.0,57.996
0.8,775.0,891674624,691503104,22.4,175280128,30474240,0,0.0,58.534
0.8,600.0,891674624,691433472,22.5,175345664,30404608,0,0.0,57.996
0.0,600.0,891674624,691433472,22.5,175345664,30404608,0,0.0,57.996
0.0,600.0,891674624,691433472,22.5,175345664,30404608,0,0.0,57.996
0.0,600.0,891674624,691433472,22.5,175345664,30404608,0,0.0,57.996
0.0,600.0,891674624,691433472,22.5,175345664,30404608,0,0.0,57.996
0.5,600.0,891674624,691535872,22.4,175243264,30507008,0,0.0,57.996
0.0,600.0,891674624,691560448,22.4,175218688,30531584,0,0.0,57.996
