cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.5,800.0,891674624,691367936,22.5,175423488,8601600,0,0.0,59.072
0.3,600.0,891674624,691372032,22.5,175423488,8601600,0,0.0,59.072
1.0,800.0,891674624,691240960,22.5,175554560,8470528,0,0.0,59.072
9.0,800.0,891674624,691134464,22.5,175624192,8331264,0,0.0,60.686
9.4,800.0,891674624,690352128,22.6,176398336,7258112,0,0.0,59.61
13.2,1200.0,891674624,691007488,22.5,175702016,7852032,0,0.0,60.148
0.3,650.0,891674624,691027968,22.5,175714304,7831552,0,0.0,59.61
0.0,600.0,891674624,691019776,22.5,175714304,7823360,0,0.0,59.61
0.0,600.0,891674624,691019776,22.5,175714304,7823360,0,0.0,59.61
0.3,600.0,891674624,691019776,22.5,175714304,7823360,0,0.0,59.072
0.0,600.0,891674624,691007488,22.5,175755264,7782400,0,0.0,59.072
1.0,600.0,891674624,691109888,22.5,175652864,7884800,0,0.0,59.072
0.0,600.0,891674624,691134464,22.5,175624192,7909376,0,0.0,59.072
0.0,600.0,891674624,691134464,22.5,175624192,7909376,0,0.0,59.072
0.3,600.0,891674624,691134464,22.5,175624192,7909376,0,0.0,59.072
