time,cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,packets_received,cpu_temperature
15:37:58.317623,0.0,600.0,891674624,698806272,21.6,168026112,348545024,0,0.0,396236,48.312
15:37:59.329853,28.9,1200.0,891674624,679628800,23.8,187326464,328699904,0,0.0,406483,49.926
15:38:00.340951,35.2,1200.0,891674624,665042944,25.4,201768960,314167296,0,0.0,413922,50.464
15:38:01.353958,32.7,1200.0,891674624,659955712,26.0,206970880,308887552,0,0.0,421465,52.078
15:38:02.366180,36.4,1200.0,891674624,669478912,24.9,197410816,318242816,0,0.0,430270,53.154
15:38:03.377319,29.1,1200.0,891674624,667881472,25.1,198942720,316661760,0,0.0,434157,52.616
15:38:04.388342,28.2,1200.0,891674624,672559104,24.6,194256896,321339392,0,0.0,437228,53.154
15:38:05.403815,12.7,600.0,891674624,696926208,21.8,169873408,345706496,0,0.0,437229,52.616
15:38:06.421672,0.0,600.0,891674624,696926208,21.8,169873408,345706496,0,0.0,437230,51.54
15:38:07.437428,0.0,600.0,891674624,696958976,21.8,169840640,345739264,0,0.0,437231,51.002
15:38:08.454450,0.0,600.0,891674624,696958976,21.8,169840640,345739264,0,0.0,437232,50.464
15:38:09.470906,0.0,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437233,49.926
15:38:10.487561,0.0,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437233,50.464
15:38:11.505481,0.0,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437234,49.926
15:38:12.522440,0.0,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437235,49.388
15:38:13.539030,0.0,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437236,49.388
15:38:14.555383,0.0,600.0,891674624,696926208,21.8,169865216,345706496,0,0.0,437237,49.388
15:38:15.570533,0.0,700.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437238,49.388
15:38:16.587196,0.2,600.0,891674624,696958976,21.8,169832448,345739264,0,0.0,437239,49.388
15:38:17.603508,0.0,600.0,891674624,696958976,21.8,169824256,345739264,0,0.0,437240,49.388
15:38:18.621775,0.2,600.0,891674624,696958976,21.8,169824256,345739264,0,0.0,437241,49.388
15:38:19.638659,0.0,600.0,891674624,696958976,21.8,169824256,345739264,0,0.0,437242,49.388
15:38:20.655244,0.2,600.0,891674624,696958976,21.8,169824256,345739264,0,0.0,437242,49.388
15:38:21.671417,0.0,600.0,891674624,696958976,21.8,169824256,345739264,0,0.0,437243,49.388
15:38:22.689096,9.8,600.0,891674624,696107008,21.9,170700800,344735744,0,0.0,437244,49.926
15:38:23.705217,0.5,600.0,891674624,696229888,21.9,170602496,344776704,0,0.0,437245,49.388
15:38:24.722581,0.0,600.0,891674624,696229888,21.9,170602496,344776704,0,0.0,437246,49.388
15:38:25.739286,0.0,600.0,891674624,696229888,21.9,170602496,344776704,0,0.0,437247,49.926
15:38:26.755489,0.0,600.0,891674624,696197120,21.9,170635264,344743936,0,0.0,437248,49.926
15:38:27.771200,1.0,600.0,891674624,696188928,21.9,170631168,344735744,0,0.0,437248,49.388
15:38:28.787111,0.3,600.0,891674624,696221696,21.9,170598400,344768512,0,0.0,437249,49.388
15:38:29.803631,0.0,600.0,891674624,696221696,21.9,170598400,344768512,0,0.0,437250,49.388
15:38:30.821613,0.0,600.0,891674624,696221696,21.9,170598400,344768512,0,0.0,437251,49.388
15:38:31.837786,1.3,600.0,891674624,696205312,21.9,170614784,344752128,0,0.0,437776,49.388
15:38:32.854852,2.6,600.0,891674624,696098816,21.9,170721280,344645632,0,0.0,438959,49.388
15:38:33.872327,0.8,600.0,891674624,696197120,21.9,170614784,344743936,0,0.0,439046,49.388
15:38:34.888065,0.8,600.0,891674624,696074240,21.9,170741760,344616960,0,0.0,439253,49.388
15:38:35.905842,0.0,600.0,891674624,696074240,21.9,170741760,344616960,0,0.0,439254,48.312
15:38:36.922807,0.0,600.0,891674624,696074240,21.9,170741760,344616960,0,0.0,439256,49.388
15:38:37.939324,0.5,600.0,891674624,696086528,21.9,170741760,344616960,0,0.0,439257,49.388
15:38:38.955297,0.0,600.0,891674624,696086528,21.9,170741760,344616960,0,0.0,439258,49.388
15:38:39.971618,1.7,600.0,891674624,696086528,21.9,170733568,344616960,0,0.0,439259,49.388
15:38:40.987632,0.0,600.0,891674624,696086528,21.9,170733568,344616960,0,0.0,439259,49.388
15:38:42.005590,0.0,600.0,891674624,696086528,21.9,170733568,344616960,0,0.0,439260,49.388
15:38:43.022543,0.2,600.0,891674624,696086528,21.9,170733568,344616960,0,0.0,439261,49.388
15:38:44.039211,0.0,600.0,891674624,696086528,21.9,170733568,344616960,0,0.0,439262,49.926
15:38:45.055728,0.8,600.0,891674624,695926784,22.0,170893312,344457216,0,0.0,439263,49.388
15:38:46.071995,0.0,600.0,891674624,695971840,21.9,170852352,344489984,0,0.0,439264,49.388
15:38:47.089514,0.0,600.0,891674624,695971840,21.9,170852352,344489984,0,0.0,439265,49.388
15:38:48.106598,0.2,600.0,891674624,695971840,21.9,170852352,344489984,0,0.0,439265,49.388
15:38:49.122679,0.2,600.0,891674624,695971840,21.9,170852352,344489984,0,0.0,439266,49.388
15:38:50.139056,0.3,600.0,891674624,696074240,21.9,170749952,344592384,0,0.0,439267,49.388
15:38:51.155501,0.7,600.0,891674624,695930880,22.0,170885120,344449024,0,0.0,439268,49.388
15:38:52.171476,0.0,600.0,891674624,695930880,22.0,170885120,344449024,0,0.0,439268,49.388
15:38:53.189596,4.0,600.0,891674624,696221696,21.9,170614784,344711168,0,0.0,439269,49.388
15:38:54.207793,0.2,600.0,891674624,696254464,21.9,170582016,344743936,0,0.0,439270,49.388
15:38:55.225572,0.0,600.0,891674624,696254464,21.9,170582016,344743936,0,0.0,439271,49.388
15:38:56.242533,0.8,600.0,891674624,696254464,21.9,170582016,344743936,0,0.0,439272,49.388
15:38:57.259193,0.2,600.0,891674624,696246272,21.9,170577920,344735744,0,0.0,439273,49.388
15:38:58.275465,0.0,600.0,891674624,696246272,21.9,170577920,344735744,0,0.0,439274,49.388
15:38:59.293353,0.0,600.0,891674624,696246272,21.9,170577920,344735744,0,0.0,439275,49.388
15:39:00.310440,0.0,600.0,891674624,696246272,21.9,170577920,344735744,0,0.0,439276,49.388
15:39:01.326337,1.3,700.0,891674624,696348672,21.9,170475520,344838144,0,0.0,439475,49.388
15:39:02.342668,2.3,650.0,891674624,696385536,21.9,170442752,344862720,0,0.0,439889,49.926
15:39:03.360214,0.3,625.0,891674624,696385536,21.9,170442752,344862720,0,0.0,440062,49.388
15:39:04.376804,0.3,600.0,891674624,696385536,21.9,170442752,344862720,0,0.0,440175,49.388
15:39:05.394165,0.2,600.0,891674624,696385536,21.9,170442752,344862720,0,0.0,440176,49.388
15:39:06.409469,0.3,800.0,891674624,696385536,21.9,170442752,344862720,0,0.0,440399,49.388
15:39:07.425821,3.8,600.0,891674624,696381440,21.9,170438656,344858624,0,0.0,441124,49.388
15:39:08.442860,0.0,600.0,891674624,696487936,21.9,170340352,344956928,0,0.0,441185,49.388
15:39:09.459302,0.0,600.0,891674624,696487936,21.9,170340352,344956928,0,0.0,441281,49.926
15:39:10.475382,0.0,600.0,891674624,696520704,21.9,170307584,344989696,0,0.0,441282,49.388
15:39:11.491397,0.2,600.0,891674624,696520704,21.9,170307584,344989696,0,0.0,441283,49.388
15:39:12.507148,0.5,600.0,891674624,696520704,21.9,170307584,344989696,0,0.0,441284,49.388
15:39:13.523437,0.5,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441284,49.388
15:39:14.539517,0.0,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441285,49.388
15:39:15.557409,0.0,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441286,49.388
15:39:16.574345,0.0,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441287,49.388
15:39:17.590824,0.0,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441288,49.388
15:39:18.607401,0.8,600.0,891674624,696393728,21.9,170426368,344862720,0,0.0,441289,49.388
15:39:19.623105,0.0,600.0,891674624,696393728,21.9,170418176,344862720,0,0.0,441290,49.388
15:39:20.639430,0.0,600.0,891674624,696393728,21.9,170418176,344862720,0,0.0,441291,49.388
15:39:21.655763,0.0,600.0,891674624,696393728,21.9,170418176,344862720,0,0.0,441292,49.388
15:39:22.673597,0.0,600.0,891674624,696393728,21.9,170418176,344862720,0,0.0,441293,49.388
15:39:23.687452,0.8,800.0,891674624,696496128,21.9,170315776,344965120,0,0.0,441293,49.388
15:39:24.705466,0.0,600.0,891674624,696418304,21.9,170409984,344862720,0,0.0,441294,49.388
15:39:25.722360,0.3,600.0,891674624,696418304,21.9,170409984,344862720,0,0.0,441295,49.388
15:39:26.738175,0.0,600.0,891674624,696418304,21.9,170409984,344862720,0,0.0,441296,49.388
15:39:27.755448,0.2,600.0,891674624,696418304,21.9,170401792,344862720,0,0.0,441297,49.388
15:39:28.770599,0.3,700.0,891674624,696418304,21.9,170401792,344862720,0,0.0,441298,49.388
15:39:29.786562,0.8,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,441299,49.388
15:39:30.803222,0.2,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,441299,49.388
15:39:31.819438,0.0,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,441340,49.388
15:39:32.835513,0.3,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,441413,49.388
15:39:33.852682,0.5,650.0,891674624,696291328,21.9,170520576,344735744,0,0.0,441430,49.388
15:39:34.869970,1.0,600.0,891674624,696418304,21.9,170393600,344862720,0,0.0,441449,49.388
15:39:35.885636,0.2,600.0,891674624,696418304,21.9,170393600,344862720,0,0.0,441450,49.388
15:39:36.902558,0.3,600.0,891674624,696418304,21.9,170393600,344862720,0,0.0,441731,49.388
15:39:37.919954,2.0,625.0,891674624,696385536,21.9,170426368,344829952,0,0.0,442238,49.388
15:39:38.937822,0.0,600.0,891674624,696418304,21.9,170393600,344862720,0,0.0,442291,49.388
15:39:39.953917,0.3,600.0,891674624,696418304,21.9,170393600,344862720,0,0.0,442398,49.926
15:39:40.970663,0.3,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,442398,49.926
15:39:41.985958,0.8,700.0,891674624,696324096,21.9,170487808,344768512,0,0.0,442621,49.388
15:39:43.001825,1.5,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,443212,49.388
15:39:44.018807,0.0,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,443231,49.388
15:39:45.035230,0.5,600.0,891674624,696291328,21.9,170520576,344735744,0,0.0,443310,49.388
15:39:46.051668,0.5,600.0,891674624,696393728,21.9,170418176,344838144,0,0.0,443311,49.388
15:39:47.069551,0.0,600.0,891674624,696418304,21.9,170385408,344862720,0,0.0,443312,49.388
15:39:48.086418,0.0,600.0,891674624,696418304,21.9,170385408,344862720,0,0.0,443313,49.388
15:39:49.102912,0.0,600.0,891674624,696418304,21.9,170385408,344862720,0,0.0,443314,49.388
15:39:50.119293,0.0,600.0,891674624,696418304,21.9,170385408,344862720,0,0.0,443315,49.388
15:39:51.135486,0.2,600.0,891674624,696418304,21.9,170385408,344862720,0,0.0,443315,49.388
15:39:52.153483,0.5,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443316,49.388
15:39:53.170402,0.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443317,49.388
15:39:54.186869,0.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443318,49.388
15:39:55.203341,0.3,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443318,49.388
15:39:56.219746,0.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443319,49.388
15:39:57.235946,1.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443320,49.388
15:39:58.253642,0.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443321,49.388
15:39:59.270481,0.0,600.0,891674624,696545280,21.9,170250240,344989696,0,0.0,443322,49.388
15:40:00.287962,0.0,625.0,891674624,696553472,21.9,170250240,344989696,0,0.0,443323,49.388
15:40:01.304133,0.0,600.0,891674624,696553472,21.9,170250240,344989696,0,0.0,443326,49.388
15:40:02.319772,6.8,600.0,891674624,698277888,21.7,168525824,347152384,0,0.0,445326,49.388
