cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691957760,22.4,174837760,26968064,0,0.0,58.534
0.0,600.0,891674624,691957760,22.4,174837760,26968064,0,0.0,57.996
0.3,600.0,891674624,691826688,22.4,174968832,26836992,0,0.0,58.534
0.5,600.0,891674624,691830784,22.4,174960640,26841088,0,0.0,58.534
0.3,600.0,891674624,691830784,22.4,174960640,26841088,0,0.0,57.996
0.0,600.0,891674624,691830784,22.4,174960640,26841088,0,0.0,57.996
0.5,600.0,891674624,691830784,22.4,174960640,26841088,0,0.0,57.996
0.0,600.0,891674624,691830784,22.4,174960640,26841088,0,0.0,57.996
0.5,600.0,891674624,691806208,22.4,174985216,26816512,0,0.0,57.996
0.0,600.0,891674624,691822592,22.4,174968832,26832896,0,0.0,58.534
