cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,690704384,22.5,176074752,10653696,0,0.0,66.604
0.5,600.0,891674624,690577408,22.6,176201728,10526720,0,0.0,66.604
0.0,600.0,891674624,690610176,22.5,176201728,10526720,0,0.0,66.604
12.3,800.0,891674624,690274304,22.6,176476160,10203136,0,0.0,67.142
11.5,800.0,891674624,689790976,22.6,176926720,9670656,0,0.0,67.68
11.9,600.0,891674624,688562176,22.8,178040832,8273920,0,0.0,67.142
3.0,650.0,891674624,690573312,22.6,176132096,10379264,0,0.0,66.604
0.5,800.0,891674624,690573312,22.6,176132096,10379264,0,0.0,66.604
0.3,600.0,891674624,690864128,22.5,175869952,10637312,0,0.0,66.604
0.0,600.0,891674624,690958336,22.5,175788032,10719232,0,0.0,66.604
