cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
48.2,1200.0,891674624,686313472,23.0,180457472,5865472,0,0.0,81.668
50.1,1200.0,891674624,686235648,23.0,180535296,5787648,0,0.0,81.668
47.9,1200.0,891674624,686592000,23.0,180178944,6144000,0,0.0,81.668
50.1,1200.0,891674624,686366720,23.0,180535296,5787648,0,0.0,80.592
48.5,1200.0,891674624,686002176,23.1,180768768,5554176,0,0.0,80.592
51.1,1200.0,891674624,686260224,23.0,180510720,5943296,0,0.0,81.668
48.4,1200.0,891674624,686669824,23.0,180101120,6221824,0,0.0,81.668
49.9,1200.0,891674624,686739456,23.0,180031488,6160384,0,0.0,80.592
47.8,1200.0,891674624,685965312,23.1,180805632,5517312,0,0.0,80.592
50.0,1200.0,891674624,686612480,23.0,180158464,6164480,0,0.0,81.668
48.5,1200.0,891674624,686288896,23.0,180482048,5709824,0,0.0,81.668
50.9,1200.0,891674624,686374912,23.0,180400128,7077888,0,0.0,81.668
48.5,1200.0,891674624,686473216,23.0,180301824,7176192,0,0.0,81.668
50.4,1200.0,891674624,686313472,23.0,180461568,6885376,0,0.0,81.668
47.9,1000.0,891674624,686440448,23.0,180334592,7143424,0,0.0,81.13
49.9,1200.0,891674624,686678016,23.0,180097024,7380992,0,0.0,81.668
48.8,1000.0,891674624,687140864,22.9,179634176,7843840,0,0.0,81.668
50.0,1200.0,891674624,686329856,23.0,180445184,7163904,0,0.0,81.668
50.4,1200.0,891674624,686764032,23.0,180011008,7467008,0,0.0,81.668
47.7,1200.0,891674624,686383104,23.0,180391936,7086080,0,0.0,81.668
49.9,1200.0,891674624,686407680,23.0,180367360,7110656,0,0.0,81.668
48.4,1200.0,891674624,686280704,23.0,180391936,7086080,0,0.0,81.668
50.5,1200.0,891674624,686452736,23.0,180322304,7155712,0,0.0,81.13
48.1,1200.0,891674624,685654016,23.1,181239808,6234112,0,0.0,81.668
49.9,1200.0,891674624,686145536,23.0,180625408,6848512,0,0.0,81.13
47.7,1200.0,891674624,686739456,23.0,180031488,7311360,0,0.0,81.668
50.2,1200.0,891674624,686194688,23.0,180576256,6897664,0,0.0,80.592
47.4,1200.0,891674624,686592000,23.0,180178944,7294976,0,0.0,80.592
50.9,1200.0,891674624,686043136,23.1,180727808,6746112,0,0.0,80.592
36.6,1200.0,891674624,685248512,23.2,181514240,5951488,0,0.0,81.13
39.4,1200.0,891674624,686460928,23.0,180301824,7032832,0,0.0,80.592
50.2,1200.0,891674624,686145536,23.0,180617216,6848512,0,0.0,80.592
48.1,1200.0,891674624,686317568,23.0,180445184,7020544,0,0.0,80.592
50.1,1200.0,891674624,686014464,23.1,180748288,6848512,0,0.0,80.592
48.0,1200.0,891674624,686792704,23.0,179970048,7495680,0,0.0,81.13
50.1,1200.0,891674624,686231552,23.0,180531200,6934528,0,0.0,81.13
48.1,1200.0,891674624,686329856,23.0,180432896,7032832,0,0.0,81.13
50.0,1200.0,891674624,686252032,23.0,180510720,6955008,0,0.0,80.592
48.1,1200.0,891674624,685961216,23.1,180776960,6688768,0,0.0,80.592
50.5,1200.0,891674624,686546944,23.0,180506624,6959104,0,0.0,80.592
48.6,1200.0,891674624,686084096,23.1,180678656,6787072,0,0.0,81.13
49.7,1200.0,891674624,686084096,23.1,180674560,6787072,0,0.0,81.13
48.5,1200.0,891674624,686333952,23.0,180424704,7036928,0,0.0,81.668
50.1,1200.0,891674624,686297088,23.0,180461568,7000064,0,0.0,81.13
48.2,1200.0,891674624,686403584,23.0,180486144,6975488,0,0.0,81.13
50.9,1200.0,891674624,686452736,23.0,180101120,7229440,0,0.0,81.668
48.0,1200.0,891674624,686354432,23.0,180424704,7168000,0,0.0,81.13
50.1,1200.0,891674624,686211072,23.0,180568064,6893568,0,0.0,81.668
48.2,1200.0,891674624,686399488,23.0,180379648,7081984,0,0.0,81.668
50.1,1200.0,891674624,686616576,23.0,180293632,7168000,0,0.0,81.668
47.9,1200.0,891674624,686178304,23.0,180600832,6991872,0,0.0,80.592
50.9,1200.0,891674624,686587904,23.0,180191232,7270400,0,0.0,80.592
48.2,1200.0,891674624,686391296,23.0,180387840,7073792,0,0.0,81.13
50.0,1200.0,891674624,686411776,23.0,180367360,7094272,0,0.0,81.668
48.1,1200.0,891674624,686563328,23.0,180084736,7245824,0,0.0,81.668
50.1,1200.0,891674624,686395392,23.0,180383744,7077888,0,0.0,81.668
48.1,1200.0,891674624,686264320,23.0,180645888,6815744,0,0.0,81.668
50.6,1200.0,891674624,686292992,23.0,180486144,6975488,0,0.0,81.668
48.1,900.0,891674624,685899776,23.1,180875264,6578176,0,0.0,81.668
50.0,1200.0,891674624,686174208,23.1,180715520,6737920,0,0.0,80.592
47.9,900.0,891674624,686870528,23.0,179904512,7434240,0,0.0,80.592
49.9,1200.0,891674624,686198784,23.0,180580352,6873088,0,0.0,81.668
49.9,1200.0,891674624,686882816,23.0,179896320,7675904,0,0.0,81.668
48.8,1200.0,891674624,686407680,23.0,180371456,7081984,0,0.0,81.668
49.6,1200.0,891674624,686276608,23.0,180371456,7081984,0,0.0,81.668
48.1,1200.0,891674624,686702592,23.0,180207616,7245824,0,0.0,81.668
50.0,1200.0,891674624,686284800,23.0,180494336,7090176,0,0.0,81.668
48.6,1200.0,891674624,686960640,23.0,179687424,7766016,0,0.0,81.668
50.9,1200.0,891674624,686637056,23.0,180137984,7311360,0,0.0,82.206
48.1,1200.0,891674624,686534656,23.0,180240384,7208960,0,0.0,81.668
49.6,1200.0,891674624,686780416,23.0,179994624,7454720,0,0.0,82.206
48.1,1200.0,891674624,686702592,23.0,180072448,7376896,0,0.0,81.668
50.0,1200.0,891674624,686563328,23.0,180342784,7106560,0,0.0,81.668
48.1,1200.0,891674624,686350336,23.0,180424704,7024640,0,0.0,81.668
50.8,1200.0,891674624,687005696,23.0,179773440,7675904,0,0.0,81.668
47.2,1200.0,891674624,686817280,23.0,179830784,7618560,0,0.0,81.668
48.9,1200.0,891674624,686919680,23.0,179859456,7720960,0,0.0,81.668
46.3,1200.0,891674624,686809088,23.0,180211712,7237632,0,0.0,81.668
47.7,1200.0,891674624,687300608,22.9,179478528,8101888,0,0.0,81.668
45.3,1200.0,891674624,687403008,22.9,179376128,8187904,0,0.0,82.206
44.4,1200.0,891674624,687575040,22.9,179204096,8368128,0,0.0,81.13
36.2,1200.0,891674624,687919104,22.9,178925568,8515584,0,0.0,81.668
38.6,1200.0,891674624,688467968,22.8,178311168,9129984,0,0.0,81.668
6.8,600.0,891674624,689860608,22.6,176881664,10891264,0,0.0,80.592
0.0,600.0,891674624,689860608,22.6,176881664,10891264,0,0.0,78.978
0.8,600.0,891674624,689676288,22.7,177065984,10706944,0,0.0,78.44
0.0,600.0,891674624,689676288,22.7,177061888,10706944,0,0.0,77.902
0.0,600.0,891674624,689676288,22.7,177061888,10706944,0,0.0,77.364
0.0,600.0,891674624,689676288,22.7,177061888,10706944,0,0.0,76.288
0.0,600.0,891674624,689676288,22.7,177061888,10706944,0,0.0,75.75
0.0,600.0,891674624,689676288,22.7,177061888,10706944,0,0.0,75.212
0.5,600.0,891674624,689754112,22.6,176984064,10784768,0,0.0,75.75
