cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.5,700.0,891674624,690061312,22.6,176730112,9510912,0,0.0,66.604
0.3,600.0,891674624,690192384,22.6,176603136,9637888,0,0.0,66.604
3.3,900.0,891674624,690176000,22.6,176607232,9621504,0,0.0,66.066
11.5,900.0,891674624,690008064,22.6,176717824,9453568,0,0.0,66.604
9.9,800.0,891674624,689278976,22.7,177397760,8527872,0,0.0,66.604
9.9,600.0,891674624,690487296,22.6,176209920,9744384,0,0.0,67.68
0.5,600.0,891674624,690712576,22.5,176017408,9936896,0,0.0,66.604
0.3,600.0,891674624,690712576,22.5,176017408,9936896,0,0.0,66.604
0.0,600.0,891674624,690712576,22.5,176017408,9936896,0,0.0,66.066
0.0,600.0,891674624,690712576,22.5,176017408,9936896,0,0.0,66.604
