cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691040256,22.5,175702016,11722752,0,0.0,62.3
1.2,600.0,891674624,690913280,22.5,175828992,11595776,0,0.0,62.3
11.3,1200.0,891674624,690626560,22.5,176123904,11288576,0,0.0,62.838
46.3,1200.0,891674624,688123904,22.8,178626560,8495104,0,0.0,64.99
46.8,1200.0,891674624,687886336,22.9,178683904,8175616,0,0.0,65.528
45.6,1200.0,891674624,687546368,22.9,179154944,7835648,0,0.0,65.528
45.7,1200.0,891674624,687861760,22.9,178839552,8019968,0,0.0,66.604
44.6,1200.0,891674624,687980544,22.9,178905088,8085504,0,0.0,66.604
45.7,800.0,891674624,687480832,22.9,179142656,7847936,0,0.0,66.604
46.7,1200.0,891674624,688099328,22.8,178786304,8204288,0,0.0,67.68
45.9,1200.0,891674624,688156672,22.8,178597888,8392704,0,0.0,68.756
46.1,1200.0,891674624,688517120,22.8,178102272,8884224,0,0.0,67.68
22.3,600.0,891674624,689598464,22.7,177192960,9793536,0,0.0,67.68
0.0,600.0,891674624,689598464,22.7,177192960,9793536,0,0.0,66.604
0.2,600.0,891674624,689598464,22.7,177192960,9793536,0,0.0,65.528
