cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.3,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,57.996
0.5,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,58.534
0.0,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,58.534
0.0,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,57.996
0.0,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,57.996
0.0,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,57.996
0.0,600.0,891674624,691826688,22.4,174968832,26841088,0,0.0,58.534
0.5,600.0,891674624,691953664,22.4,174841856,26968064,0,0.0,57.996
0.0,600.0,891674624,691953664,22.4,174841856,26968064,0,0.0,57.996
0.0,600.0,891674624,691953664,22.4,174841856,26968064,0,0.0,57.996
