cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691290112,22.5,175505408,10104832,0,0.0,59.072
0.0,600.0,891674624,691290112,22.5,175505408,10104832,0,0.0,59.61
5.9,950.0,891674624,691367936,22.5,175427584,10182656,0,0.0,60.148
33.2,800.0,891674624,690233344,22.6,176500736,8814592,0,0.0,61.224
24.1,1200.0,891674624,689467392,22.7,177233920,7852032,0,0.0,61.224
6.8,600.0,891674624,690819072,22.5,175853568,9601024,0,0.0,61.224
0.0,600.0,891674624,690819072,22.5,175853568,9601024,0,0.0,61.224
0.3,600.0,891674624,690819072,22.5,175853568,9601024,0,0.0,60.686
0.3,600.0,891674624,690860032,22.5,175853568,9601024,0,0.0,60.148
0.0,625.0,891674624,690987008,22.5,175726592,9728000,0,0.0,60.148
