cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
51.4,1200.0,891674624,686383104,23.0,180281344,6844416,0,0.0,81.668
48.8,1200.0,891674624,686714880,23.0,180072448,7053312,0,0.0,81.13
49.9,1200.0,891674624,686624768,23.0,180293632,6832128,0,0.0,81.668
48.4,1200.0,891674624,686706688,23.0,180211712,6914048,0,0.0,81.668
49.9,1200.0,891674624,686252032,23.0,180432896,6692864,0,0.0,81.668
49.1,1200.0,891674624,686252032,23.1,180666368,6459392,0,0.0,81.13
51.9,1200.0,891674624,686657536,23.0,180133888,7118848,0,0.0,81.668
48.5,1200.0,891674624,686071808,23.1,180719616,6402048,0,0.0,81.668
49.7,1200.0,891674624,685858816,23.1,180932608,6189056,0,0.0,81.668
49.8,1200.0,891674624,686313472,23.0,180346880,6774784,0,0.0,81.668
50.0,1200.0,891674624,686084096,23.1,180576256,6545408,0,0.0,81.668
48.0,1200.0,891674624,686460928,23.0,180330496,6791168,0,0.0,80.592
51.1,1200.0,891674624,686358528,23.0,180432896,6557696,0,0.0,81.668
48.1,1200.0,891674624,686366720,23.0,180555776,6565888,0,0.0,80.592
50.1,1200.0,891674624,686182400,23.0,180609024,6512640,0,0.0,81.13
48.6,1200.0,891674624,686448640,23.0,180342784,6778880,0,0.0,81.13
50.4,1200.0,891674624,685916160,23.1,180744192,6377472,0,0.0,81.668
48.5,1200.0,891674624,686211072,23.0,180580352,6541312,0,0.0,81.13
50.6,1200.0,891674624,685674496,23.1,180985856,6135808,0,0.0,81.13
48.2,1200.0,891674624,686403584,23.0,180256768,6864896,0,0.0,81.13
50.2,1200.0,891674624,686346240,23.0,180445184,6676480,0,0.0,81.13
47.9,1200.0,891674624,686370816,23.0,180420608,6701056,0,0.0,81.668
50.0,1200.0,891674624,686108672,23.1,180682752,6438912,0,0.0,80.592
48.2,1200.0,891674624,686551040,23.0,180240384,6881280,0,0.0,80.592
50.3,1200.0,891674624,686612480,23.0,180178944,6807552,0,0.0,80.592
47.8,1200.0,891674624,686473216,23.0,180318208,6799360,0,0.0,81.13
50.0,1200.0,891674624,685973504,23.1,180817920,6299648,0,0.0,81.13
48.0,1200.0,891674624,686350336,23.0,180310016,6807552,0,0.0,80.592
49.7,1200.0,891674624,686653440,23.0,180137984,6979584,0,0.0,80.592
48.6,1200.0,891674624,686198784,23.0,180461568,6656000,0,0.0,81.668
50.1,1200.0,891674624,686444544,23.0,180477952,6639616,0,0.0,80.592
48.0,1200.0,891674624,686964736,22.9,179695616,7421952,0,0.0,81.668
50.0,1200.0,891674624,686485504,23.0,180305920,6811648,0,0.0,81.13
48.4,1200.0,891674624,686034944,23.0,180625408,6492160,0,0.0,80.592
50.1,1200.0,891674624,686071808,23.1,180719616,6397952,0,0.0,80.592
48.5,1200.0,891674624,686338048,23.0,180453376,6664192,0,0.0,81.668
50.0,1200.0,891674624,686284800,23.0,180506624,6610944,0,0.0,81.668
47.7,1200.0,891674624,686428160,23.0,180363264,6885376,0,0.0,81.668
50.0,1200.0,891674624,686407680,23.0,180383744,6602752,0,0.0,81.13
48.2,1200.0,891674624,686493696,23.0,180166656,6950912,0,0.0,81.668
50.8,1200.0,891674624,686804992,23.0,179986432,7131136,0,0.0,81.668
48.5,1200.0,891674624,686919680,23.0,180002816,7114752,0,0.0,81.668
50.1,1200.0,891674624,686518272,23.0,180273152,6844416,0,0.0,81.668
48.6,1200.0,891674624,686596096,23.0,180326400,6791168,0,0.0,81.668
50.9,1200.0,891674624,686100480,23.1,180559872,6557696,0,0.0,81.668
44.3,1200.0,891674624,685809664,23.1,180981760,6135808,0,0.0,81.668
41.0,1200.0,891674624,686505984,23.0,180416512,6701056,0,0.0,81.668
47.3,1200.0,891674624,685625344,23.1,181170176,5947392,0,0.0,81.13
48.1,1200.0,891674624,686469120,23.0,180326400,6791168,0,0.0,81.668
48.9,1200.0,891674624,686223360,23.0,180572160,6545408,0,0.0,81.668
48.0,1200.0,891674624,686297088,23.0,180367360,6750208,0,0.0,82.206
50.4,1200.0,891674624,686264320,23.0,180531200,6586368,0,0.0,81.668
48.5,1200.0,891674624,686030848,23.1,180756480,6479872,0,0.0,81.668
50.0,1200.0,891674624,686137344,23.1,180649984,6586368,0,0.0,81.668
48.5,1200.0,891674624,686309376,23.0,180477952,6627328,0,0.0,81.668
50.4,1200.0,891674624,686780416,23.0,180006912,7098368,0,0.0,81.668
48.4,1200.0,891674624,686575616,23.0,180342784,6762496,0,0.0,81.668
50.4,1200.0,891674624,686456832,23.0,180330496,6774784,0,0.0,81.668
48.0,1200.0,891674624,686657536,23.0,180260864,6844416,0,0.0,81.668
49.9,1200.0,891674624,686645248,23.0,180150272,6955008,0,0.0,81.668
48.7,1200.0,891674624,686604288,23.0,180191232,6782976,0,0.0,81.668
49.9,1200.0,891674624,686809088,23.0,180117504,7118848,0,0.0,81.668
47.6,1200.0,891674624,686280704,23.0,180514816,6590464,0,0.0,81.668
51.3,1200.0,891674624,687132672,22.9,179662848,7311360,0,0.0,81.668
47.8,1200.0,891674624,685797376,23.1,180998144,6238208,0,0.0,81.668
49.9,1200.0,891674624,686837760,23.0,179957760,7147520,0,0.0,81.668
48.2,1000.0,891674624,686481408,23.0,180314112,6791168,0,0.0,81.668
50.1,1200.0,891674624,686968832,23.0,179826688,7278592,0,0.0,81.668
49.2,1200.0,891674624,687484928,22.9,179310592,7794688,0,0.0,81.668
49.6,1200.0,891674624,686673920,23.0,179986432,7114752,0,0.0,82.206
49.7,1200.0,891674624,686317568,23.0,180473856,6627328,0,0.0,81.668
48.4,1200.0,891674624,686391296,23.0,180400128,6635520,0,0.0,82.206
50.1,1200.0,891674624,686669824,23.0,180121600,6979584,0,0.0,82.744
48.4,1200.0,891674624,686264320,23.0,180527104,6574080,0,0.0,82.206
50.3,1200.0,891674624,686305280,23.0,180486144,6492160,0,0.0,82.206
49.1,1200.0,891674624,686022656,23.1,180764672,6201344,0,0.0,82.206
50.1,1200.0,891674624,686166016,23.0,180752384,6344704,0,0.0,82.206
46.4,1200.0,891674624,685522944,23.1,181264384,5832704,0,0.0,81.668
50.1,1200.0,891674624,686329856,23.0,180588544,6508544,0,0.0,81.668
47.5,1200.0,891674624,686329856,23.0,180457472,6639616,0,0.0,81.13
50.8,1200.0,891674624,686559232,23.0,180232192,6979584,0,0.0,81.668
41.9,1200.0,891674624,685305856,23.1,181485568,5611520,0,0.0,81.668
48.2,1200.0,891674624,686637056,23.0,180285440,6811648,0,0.0,82.206
49.7,1200.0,891674624,687116288,22.9,179675136,7290880,0,0.0,82.206
48.5,1200.0,891674624,686170112,23.0,180621312,6475776,0,0.0,82.206
50.3,1200.0,891674624,686833664,23.0,180092928,7004160,0,0.0,81.668
49.0,1200.0,891674624,686473216,23.0,180322304,6774784,0,0.0,81.668
50.0,1200.0,891674624,686047232,23.1,180748288,6348800,0,0.0,81.668
47.9,1200.0,891674624,685973504,23.1,180822016,6275072,0,0.0,82.206
50.0,1200.0,891674624,686272512,23.0,180523008,6574080,0,0.0,81.668
47.9,1200.0,891674624,686497792,23.0,180289536,6799360,0,0.0,81.668
49.9,1200.0,891674624,686366720,23.0,180420608,6443008,0,0.0,81.668
48.8,1200.0,891674624,686784512,23.0,180002816,7086080,0,0.0,82.206
50.0,1200.0,891674624,686874624,23.0,179912704,7176192,0,0.0,81.668
47.9,1200.0,891674624,687058944,22.9,179859456,7229440,0,0.0,81.668
50.1,1200.0,891674624,687083520,22.9,179703808,7385088,0,0.0,82.206
48.1,1200.0,891674624,686706688,23.0,180080640,6893568,0,0.0,81.668
50.5,1200.0,891674624,686813184,23.0,179843072,7376896,0,0.0,81.668
47.7,1200.0,891674624,686866432,23.0,179920896,7168000,0,0.0,81.668
49.6,1200.0,891674624,687112192,22.9,179675136,7413760,0,0.0,81.668
46.8,1200.0,891674624,686899200,23.0,179888128,7200768,0,0.0,81.668
48.9,1200.0,891674624,687403008,22.9,179384320,7704576,0,0.0,81.668
45.8,1200.0,891674624,687456256,22.9,179331072,7757824,0,0.0,81.668
47.8,1200.0,891674624,687865856,22.9,179036160,8052736,0,0.0,81.668
37.8,1200.0,891674624,688070656,22.8,178716672,8372224,0,0.0,81.668
36.3,1200.0,891674624,688283648,22.8,178503680,8519680,0,0.0,81.13
28.2,600.0,891674624,689958912,22.6,176828416,10625024,0,0.0,81.13
0.0,600.0,891674624,690171904,22.6,176615424,10838016,0,0.0,79.516
0.2,600.0,891674624,690171904,22.6,176615424,10838016,0,0.0,78.44
0.5,600.0,891674624,690171904,22.6,176615424,10838016,0,0.0,77.902
0.2,600.0,891674624,690171904,22.6,176611328,10838016,0,0.0,77.902
0.2,600.0,891674624,690171904,22.6,176611328,10838016,0,0.0,76.288
0.2,625.0,891674624,690171904,22.6,176611328,10838016,0,0.0,76.288
0.0,600.0,891674624,690171904,22.6,176611328,10838016,0,0.0,75.212
