time,msg_time_mean_avg
15:46:43.092442,147.2240425112201
15:46:59.244531,138.55255409028
15:47:15.310101,137.36444484504992
15:47:31.307496,131.54451576137996
15:47:47.335384,125.52831461652997
15:48:03.354331,134.8993576019199
15:48:19.400786,139.05616305098036
15:48:36.357822,129.81942613671
15:48:52.962345,136.02799651876984
15:49:09.366787,142.0698194512301
