cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.5,600.0,891674624,690728960,22.5,176066560,10944512,0,0.0,72.522
0.0,600.0,891674624,690753536,22.5,176037888,10969088,0,0.0,71.984
3.8,1200.0,891674624,690749440,22.5,176046080,10960896,0,0.0,71.984
44.0,1200.0,891674624,687296512,22.9,179478528,7278592,0,0.0,73.06
49.7,1200.0,891674624,687366144,22.9,179548160,7127040,0,0.0,74.136
49.7,1200.0,891674624,687140864,23.0,179757056,6688768,0,0.0,75.212
50.3,1200.0,891674624,687292416,22.9,179470336,6955008,0,0.0,76.288
49.2,1200.0,891674624,687161344,22.9,179601408,6955008,0,0.0,76.288
49.8,1200.0,891674624,687198208,22.9,179564544,6729728,0,0.0,76.288
49.4,1200.0,891674624,686854144,23.0,179908608,6516736,0,0.0,77.364
49.5,1200.0,891674624,686518272,23.0,180244480,6180864,0,0.0,77.902
50.4,1200.0,891674624,687185920,22.9,179445760,6979584,0,0.0,78.44
50.5,1200.0,891674624,687087616,22.9,179675136,6746112,0,0.0,78.44
48.8,800.0,891674624,687550464,22.9,179081216,7340032,0,0.0,78.44
49.6,1200.0,891674624,686804992,23.0,179957760,6463488,0,0.0,78.44
49.7,1200.0,891674624,687075328,22.9,179687424,6733824,0,0.0,78.978
49.1,1125.0,891674624,686997504,23.0,179765248,6524928,0,0.0,78.44
50.3,1200.0,891674624,687480832,22.9,179281920,7139328,0,0.0,79.516
49.5,1200.0,891674624,687271936,22.9,179523584,6897664,0,0.0,79.516
49.1,1200.0,891674624,687108096,22.9,179687424,6602752,0,0.0,79.516
49.2,1200.0,891674624,687108096,22.9,179687424,6733824,0,0.0,79.516
48.8,1200.0,891674624,686923776,23.0,179871744,6549504,0,0.0,80.054
48.7,1000.0,891674624,686899200,23.0,179896320,6524928,0,0.0,80.054
50.6,1200.0,891674624,687247360,22.9,179548160,6873088,0,0.0,80.054
49.1,1200.0,891674624,687214592,22.9,179580928,6840320,0,0.0,80.054
49.0,1200.0,891674624,687173632,22.9,179621888,6799360,0,0.0,80.054
49.9,1200.0,891674624,687493120,22.9,179302400,7118848,0,0.0,80.054
49.4,1200.0,891674624,686895104,23.0,179900416,6520832,0,0.0,80.592
49.0,1200.0,891674624,687005696,23.0,179789824,6631424,0,0.0,80.592
50.5,1200.0,891674624,687169536,22.9,179625984,6795264,0,0.0,80.592
48.6,1200.0,891674624,687042560,22.9,179752960,6799360,0,0.0,80.592
50.3,1200.0,891674624,687218688,22.9,179576832,6844416,0,0.0,80.592
49.0,1200.0,891674624,686657536,23.0,180137984,6414336,0,0.0,80.592
50.0,1200.0,891674624,686936064,23.0,179859456,6561792,0,0.0,80.592
48.2,1200.0,891674624,687407104,22.9,179388416,7032832,0,0.0,80.592
50.0,1200.0,891674624,687038464,22.9,179888128,6533120,0,0.0,80.592
48.7,1200.0,891674624,686927872,23.0,179867648,6553600,0,0.0,80.592
49.9,1200.0,891674624,687235072,22.9,179691520,6729728,0,0.0,80.592
47.6,1200.0,891674624,686948352,23.0,179847168,6574080,0,0.0,81.668
47.4,900.0,891674624,687976448,22.8,178819072,7479296,0,0.0,81.13
51.8,1200.0,891674624,687403008,22.9,179392512,7028736,0,0.0,81.668
48.4,1000.0,891674624,687165440,22.9,179625984,6922240,0,0.0,81.668
49.9,1200.0,891674624,687648768,22.9,179142656,7405568,0,0.0,80.592
47.1,1200.0,891674624,687128576,22.9,179662848,6885376,0,0.0,81.13
50.1,1200.0,891674624,686833664,23.0,179826688,6590464,0,0.0,80.592
48.4,1200.0,891674624,687185920,22.9,179736576,6680576,0,0.0,80.592
51.4,1200.0,891674624,687280128,22.9,179511296,6905856,0,0.0,80.592
48.0,1200.0,891674624,686682112,23.0,180109312,6307840,0,0.0,80.592
50.0,1200.0,891674624,686772224,23.0,180019200,6397952,0,0.0,80.054
48.2,1200.0,891674624,686874624,23.0,179916800,6500352,0,0.0,80.592
50.1,1200.0,891674624,686903296,23.0,179888128,6529024,0,0.0,80.592
48.0,1200.0,891674624,686862336,23.0,179929088,6488064,0,0.0,80.592
56.2,1200.0,891674624,686886912,23.0,179896320,5869568,0,0.0,81.13
49.8,1200.0,891674624,687050752,22.9,179744768,5873664,0,0.0,80.592
49.6,1200.0,891674624,687206400,22.9,179466240,6152192,0,0.0,80.592
47.5,1200.0,891674624,687251456,22.9,179412992,6205440,0,0.0,80.592
50.2,1200.0,891674624,687136768,22.9,179658752,5959680,0,0.0,80.592
48.5,1200.0,891674624,687042560,23.0,179884032,5734400,0,0.0,80.592
50.1,1200.0,891674624,687628288,22.9,179167232,6451200,0,0.0,80.592
47.6,1200.0,891674624,687091712,22.9,179703808,5914624,0,0.0,80.592
50.0,1200.0,891674624,687009792,23.0,179785728,5832704,0,0.0,80.592
47.9,1200.0,891674624,687230976,22.9,179679232,5939200,0,0.0,80.592
50.3,1200.0,891674624,686977024,23.0,179818496,5799936,0,0.0,80.592
47.5,1200.0,891674624,686551040,23.0,180113408,5505024,0,0.0,80.592
50.2,1200.0,891674624,687140864,22.9,179654656,5963776,0,0.0,81.13
48.4,1200.0,891674624,686870528,23.0,179793920,5824512,0,0.0,80.592
4.7,600.0,891674624,687890432,22.9,178905088,6713344,0,0.0,78.978
1.0,600.0,891674624,687890432,22.9,178905088,6713344,0,0.0,78.44
0.0,600.0,891674624,687890432,22.9,178905088,6713344,0,0.0,76.288
1.3,600.0,891674624,687792128,22.9,179003392,6615040,0,0.0,76.826
0.2,600.0,891674624,687792128,22.9,178999296,6615040,0,0.0,76.288
0.3,600.0,891674624,687792128,22.9,178999296,6615040,0,0.0,75.212
0.0,600.0,891674624,687792128,22.9,178999296,6615040,0,0.0,74.674
0.8,600.0,891674624,687792128,22.9,178999296,6615040,0,0.0,74.674
0.5,600.0,891674624,687788032,22.9,179003392,6610944,0,0.0,74.136
0.0,650.0,891674624,687792128,22.9,178995200,6615040,0,0.0,74.136
23.7,1200.0,891674624,687714304,22.9,179073024,6537216,0,0.0,74.674
28.5,1200.0,891674624,687566848,22.9,179220480,6389760,0,0.0,75.75
33.8,800.0,891674624,687517696,22.9,179269632,6471680,0,0.0,75.212
36.0,1200.0,891674624,687599616,22.9,179085312,6524928,0,0.0,77.364
47.3,1200.0,891674624,686772224,23.0,180023296,5586944,0,0.0,78.44
48.6,1200.0,891674624,686710784,23.0,179953664,5656576,0,0.0,78.44
50.1,1200.0,891674624,687120384,22.9,179675136,5804032,0,0.0,78.44
48.9,1200.0,891674624,686899200,23.0,179896320,5844992,0,0.0,79.516
48.5,1200.0,891674624,686497792,23.0,180297728,5443584,0,0.0,79.516
50.1,1100.0,891674624,687529984,22.9,179265536,6344704,0,0.0,79.516
50.1,1200.0,891674624,686338048,23.0,180457472,5152768,0,0.0,78.978
48.4,1200.0,891674624,686530560,23.0,180133888,5476352,0,0.0,79.516
48.8,1100.0,891674624,687104000,22.9,179691520,5918720,0,0.0,79.516
50.0,1200.0,891674624,686538752,23.0,180256768,5353472,0,0.0,79.516
49.1,1200.0,891674624,686518272,23.0,180228096,7225344,0,0.0,79.516
49.7,1200.0,891674624,686637056,23.0,180027392,7544832,0,0.0,80.054
50.2,1200.0,891674624,686612480,23.0,180183040,7258112,0,0.0,80.592
47.7,1200.0,891674624,686125056,23.1,180670464,6901760,0,0.0,79.516
48.9,1200.0,891674624,686571520,23.0,180224000,7348224,0,0.0,80.054
49.7,1200.0,891674624,686678016,23.0,180117504,7454720,0,0.0,79.516
47.9,1200.0,891674624,686395392,23.0,180269056,7303168,0,0.0,80.592
49.1,1200.0,891674624,686497792,23.0,180174848,7397376,0,0.0,80.592
50.0,1200.0,891674624,686772224,23.0,180023296,7548928,0,0.0,81.13
48.6,1200.0,891674624,686559232,23.0,180236288,7335936,0,0.0,80.054
50.2,1200.0,891674624,686755840,23.0,180039680,7532544,0,0.0,80.592
49.1,1200.0,891674624,686493696,23.0,180301824,7270400,0,0.0,80.592
48.4,900.0,891674624,687403008,22.9,179392512,8179712,0,0.0,80.592
50.9,1200.0,891674624,687337472,22.9,179589120,7983104,0,0.0,80.592
48.0,1200.0,891674624,687001600,23.0,179793920,7778304,0,0.0,80.592
50.0,1200.0,891674624,686919680,23.0,179875840,7565312,0,0.0,80.592
47.7,1200.0,891674624,686497792,23.0,180297728,7274496,0,0.0,80.592
50.2,1200.0,891674624,686407680,23.0,180387840,7184384,0,0.0,80.592
48.0,975.0,891674624,687603712,22.9,179060736,8511488,0,0.0,80.592
50.9,1200.0,891674624,686612480,23.0,180174848,7520256,0,0.0,80.054
50.1,1200.0,891674624,687157248,22.9,179630080,7933952,0,0.0,80.592
47.9,1200.0,891674624,686448640,23.0,180338688,7356416,0,0.0,80.592
50.1,1200.0,891674624,686538752,23.0,180387840,7176192,0,0.0,80.592
48.2,1200.0,891674624,686960640,23.0,179834880,7729152,0,0.0,80.054
50.4,1200.0,891674624,686641152,23.0,180154368,7409664,0,0.0,80.592
48.7,1200.0,891674624,686702592,23.0,180092928,7467008,0,0.0,80.054
49.9,1200.0,891674624,686874624,23.0,179920896,7507968,0,0.0,80.592
48.9,1200.0,891674624,686358528,23.0,180436992,7122944,0,0.0,80.592
50.2,1200.0,891674624,687198208,22.9,179589120,8085504,0,0.0,80.592
47.2,1200.0,891674624,686628864,23.0,180158464,7393280,0,0.0,80.592
50.1,1200.0,891674624,686944256,23.0,179974144,7577600,0,0.0,80.592
47.6,1200.0,891674624,686940160,23.0,179855360,7692288,0,0.0,80.592
49.9,1200.0,891674624,686743552,23.0,179920896,7626752,0,0.0,80.592
48.2,1200.0,891674624,686964736,23.0,179961856,7585792,0,0.0,80.592
49.9,1200.0,891674624,686866432,23.0,180060160,7487488,0,0.0,81.668
48.9,1200.0,891674624,686956544,23.0,179707904,7839744,0,0.0,80.592
50.8,1200.0,891674624,687329280,22.9,179597312,7946240,0,0.0,81.668
48.1,1200.0,891674624,687194112,22.9,179470336,8073216,0,0.0,81.13
49.7,1200.0,891674624,687345664,22.9,179318784,8224768,0,0.0,81.668
48.1,1200.0,891674624,686825472,23.0,180101120,7442432,0,0.0,80.592
49.7,1200.0,891674624,687353856,22.9,179441664,8101888,0,0.0,80.592
47.6,1200.0,891674624,686989312,23.0,179806208,7737344,0,0.0,81.668
51.0,1200.0,891674624,686764032,23.0,180162560,7380992,0,0.0,81.668
48.0,900.0,891674624,687374336,22.9,179421184,8122368,0,0.0,81.13
50.0,1200.0,891674624,686833664,23.0,179961856,7581696,0,0.0,80.592
47.9,900.0,891674624,687644672,22.9,179150848,8392704,0,0.0,81.13
49.2,1200.0,891674624,686915584,23.0,179879936,7663616,0,0.0,80.592
49.7,1200.0,891674624,686723072,23.0,180072448,7471104,0,0.0,81.668
48.7,1200.0,891674624,686931968,23.0,179732480,7806976,0,0.0,81.668
50.0,1200.0,891674624,686366720,23.0,180559872,6979584,0,0.0,81.668
49.1,1200.0,891674624,686923776,23.0,179748864,7790592,0,0.0,82.206
49.7,1200.0,891674624,686780416,23.0,180015104,7524352,0,0.0,81.13
47.7,1200.0,891674624,687292416,22.9,179503104,8036352,0,0.0,81.668
50.3,1200.0,891674624,686665728,23.0,180129792,7409664,0,0.0,81.668
47.8,1200.0,891674624,687104000,22.9,179822592,7712768,0,0.0,81.668
49.9,1200.0,891674624,687013888,23.0,179650560,7884800,0,0.0,81.668
32.7,1200.0,891674624,686067712,23.1,180727808,6807552,0,0.0,80.592
29.5,1200.0,891674624,686821376,23.0,179974144,7561216,0,0.0,80.592
49.9,1200.0,891674624,686878720,23.0,179916800,7618560,0,0.0,80.592
47.5,1200.0,891674624,686960640,23.0,179761152,7774208,0,0.0,81.13
50.0,1200.0,891674624,686768128,23.0,180027392,7376896,0,0.0,81.668
48.6,1200.0,891674624,686895104,23.0,179900416,7634944,0,0.0,81.13
49.6,1200.0,891674624,686862336,23.0,179933184,7602176,0,0.0,81.668
47.9,1200.0,891674624,686903296,23.0,179892224,7643136,0,0.0,81.13
50.0,1200.0,891674624,686649344,23.0,180146176,7389184,0,0.0,81.668
48.6,1200.0,891674624,686776320,23.0,180019200,7516160,0,0.0,81.668
50.2,1200.0,891674624,687116288,22.9,179544064,7856128,0,0.0,81.668
46.4,1200.0,891674624,687190016,22.9,179470336,8060928,0,0.0,81.668
49.9,1200.0,891674624,686956544,23.0,179834880,7827456,0,0.0,81.668
47.2,1200.0,891674624,687677440,22.9,179113984,8417280,0,0.0,81.668
50.0,1200.0,891674624,687058944,22.9,179863552,7667712,0,0.0,81.668
49.1,1200.0,891674624,687464448,22.9,179331072,8323072,0,0.0,81.668
49.5,1200.0,891674624,687357952,22.9,179437568,8093696,0,0.0,81.668
47.4,1200.0,891674624,687403008,22.9,179392512,8138752,0,0.0,81.13
49.4,1200.0,891674624,687202304,22.9,179593216,7938048,0,0.0,81.668
48.0,1200.0,891674624,687443968,22.9,179228672,8302592,0,0.0,81.668
49.7,1200.0,891674624,687759360,22.9,179036160,8495104,0,0.0,81.668
46.4,1200.0,891674624,687431680,22.9,179363840,8167424,0,0.0,81.668
49.4,1200.0,891674624,687812608,22.9,179113984,8548352,0,0.0,81.668
46.3,1200.0,891674624,687382528,22.9,179412992,8118272,0,0.0,81.668
