time,cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,packets_received,cpu_temperature
15:46:25.958480,0.0,600.0,891674624,698081280,21.7,168738816,341860352,0,0.0,1058049,47.236
15:46:26.971096,8.0,1200.0,891674624,695386112,22.0,171302912,339066880,0,0.0,1060853,47.774
15:46:27.984015,46.6,1200.0,891674624,694112256,22.2,172670976,337371136,0,0.0,1075457,49.926
15:46:28.997201,48.1,1050.0,891674624,694927360,22.1,171892736,337948672,0,0.0,1089404,50.464
15:46:30.010170,49.4,1200.0,891674624,693641216,22.2,173178880,336646144,0,0.0,1104600,51.54
15:46:31.022918,46.9,1200.0,891674624,693854208,22.2,172982272,336838656,0,0.0,1118944,52.078
15:46:32.035635,48.8,1200.0,891674624,693993472,22.2,172843008,336977920,0,0.0,1133860,52.616
15:46:33.048294,46.7,1200.0,891674624,693731328,22.2,173105152,336715776,0,0.0,1148186,53.154
15:46:34.061212,48.3,1200.0,891674624,694059008,22.2,172908544,336912384,0,0.0,1162258,54.23
15:46:35.074080,48.1,1200.0,891674624,693698560,22.2,173137920,336683008,0,0.0,1176658,53.692
15:46:36.086771,48.7,1200.0,891674624,693968896,22.2,172867584,336953344,0,0.0,1190247,54.768
15:46:37.099589,47.2,1200.0,891674624,694050816,22.2,172777472,336908288,0,0.0,1204383,54.768
15:46:38.112175,48.9,1200.0,891674624,693932032,22.2,172896256,336912384,0,0.0,1218796,55.844
15:46:39.124874,48.6,1200.0,891674624,694046720,22.2,172781568,337027072,0,0.0,1233154,55.844
15:46:40.137680,47.7,1200.0,891674624,694415360,22.1,172412928,337395712,0,0.0,1247632,55.844
15:46:41.150274,47.7,1200.0,891674624,694149120,22.2,172679168,337129472,0,0.0,1261758,56.382
15:46:42.162828,49.2,1200.0,891674624,694820864,22.1,172138496,337661952,0,0.0,1275584,56.382
15:46:43.175212,37.2,1200.0,891674624,695734272,22.0,171094016,338706432,0,0.0,1288444,56.92
15:46:44.188273,39.3,1200.0,891674624,695574528,22.0,171241472,338849792,0,0.0,1301559,57.458
15:46:45.201041,46.1,1200.0,891674624,694657024,22.1,172158976,337592320,0,0.0,1316295,56.92
15:46:46.213595,47.1,1200.0,891674624,694140928,22.2,172662784,337035264,0,0.0,1331487,57.996
15:46:47.226340,46.9,1200.0,891674624,694067200,22.2,172855296,336773120,0,0.0,1345335,57.996
15:46:48.239020,48.2,1200.0,891674624,693669888,22.2,173232128,336502784,0,0.0,1359518,57.996
15:46:49.251923,47.0,1200.0,891674624,693555200,22.2,173232128,336371712,0,0.0,1374411,58.534
15:46:50.268886,46.7,800.0,891674624,694054912,22.2,172601344,336871424,0,0.0,1388345,57.996
15:46:51.282104,48.4,1200.0,891674624,693526528,22.2,173260800,336343040,0,0.0,1403415,59.072
15:46:52.294854,48.1,1200.0,891674624,693579776,22.2,173207552,336396288,0,0.0,1417979,59.072
15:46:53.307794,48.6,1200.0,891674624,693575680,22.2,173342720,336261120,0,0.0,1432325,59.072
15:46:54.320522,48.7,1200.0,891674624,693813248,22.2,172957696,336498688,0,0.0,1446786,59.072
15:46:55.333217,48.1,1200.0,891674624,693370880,22.2,173400064,336187392,0,0.0,1461732,59.61
15:46:56.348137,46.8,825.0,891674624,694472704,22.1,172298240,337289216,0,0.0,1475631,60.148
15:46:57.363550,49.0,800.0,891674624,694767616,22.1,172003328,337584128,0,0.0,1490212,59.61
15:46:58.376100,48.1,1200.0,891674624,694874112,22.1,171896832,337690624,0,0.0,1505032,59.61
15:46:59.389230,40.7,1200.0,891674624,695537664,22.0,171331584,338255872,0,0.0,1519127,60.148
15:47:00.401944,43.6,1200.0,891674624,695107584,22.0,171753472,337973248,0,0.0,1533958,60.148
15:47:01.414728,47.7,1200.0,891674624,694190080,22.1,172556288,336920576,0,0.0,1548446,60.148
15:47:02.427642,46.9,1200.0,891674624,693841920,22.2,172961792,336470016,0,0.0,1562973,60.148
15:47:03.440259,47.1,1200.0,891674624,693432320,22.2,173371392,336007168,0,0.0,1577587,60.148
15:47:04.455752,49.5,900.0,891674624,694067200,22.2,172871680,336502784,0,0.0,1591431,60.148
15:47:05.468505,48.2,1200.0,891674624,693059584,22.3,173735936,335626240,0,0.0,1606698,60.686
15:47:06.479967,48.5,1200.0,891674624,694087680,22.2,172707840,336654336,0,0.0,1620409,61.224
15:47:07.493577,48.5,1200.0,891674624,693686272,22.2,173109248,336252928,0,0.0,1635297,60.686
15:47:08.506521,49.0,1200.0,891674624,693305344,22.2,173490176,335872000,0,0.0,1649954,61.762
15:47:09.520484,49.8,1200.0,891674624,693448704,22.2,173346816,336015360,0,0.0,1664095,61.762
15:47:10.533087,49.0,1200.0,891674624,694222848,22.1,172576768,336781312,0,0.0,1677903,61.762
15:47:11.547975,45.8,1000.0,891674624,694329344,22.1,172462080,336887808,0,0.0,1692265,61.762
15:47:12.561976,47.6,1050.0,891674624,693903360,22.2,173047808,336302080,0,0.0,1707381,61.762
15:47:13.575235,46.7,900.0,891674624,694124544,22.2,172781568,336568320,0,0.0,1721703,61.762
