cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691171328,22.5,175538176,9117696,0,0.0,59.072
0.3,600.0,891674624,691142656,22.5,175566848,9089024,0,0.0,59.072
2.8,700.0,891674624,691097600,22.5,175669248,8986624,0,0.0,59.072
8.9,800.0,891674624,690692096,22.5,176078848,8519680,0,0.0,59.072
10.6,800.0,891674624,689893376,22.6,176852992,7704576,0,0.0,60.148
10.9,600.0,891674624,690733056,22.5,176005120,8515584,0,0.0,60.148
0.0,600.0,891674624,690876416,22.5,175857664,8679424,0,0.0,59.072
0.3,600.0,891674624,690987008,22.5,175755264,8781824,0,0.0,59.072
0.0,600.0,891674624,691019776,22.5,175718400,8814592,0,0.0,59.072
0.0,600.0,891674624,691019776,22.5,175718400,8814592,0,0.0,59.072
