cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,690806784,22.5,175988736,11350016,0,0.0,70.908
1.2,600.0,891674624,690679808,22.5,176115712,11223040,0,0.0,70.37
3.0,1200.0,891674624,690556928,22.6,176238592,11100160,0,0.0,69.832
46.2,1200.0,891674624,687140864,22.9,179621888,7327744,0,0.0,71.984
50.0,1200.0,891674624,687304704,22.9,179597312,7184384,0,0.0,73.06
49.1,1200.0,891674624,687239168,22.9,179523584,7217152,0,0.0,74.136
49.9,1200.0,891674624,687185920,22.9,179576832,7163904,0,0.0,74.674
50.1,1200.0,891674624,687382528,22.9,179380224,7360512,0,0.0,75.75
49.6,1200.0,891674624,687345664,22.9,179421184,7188480,0,0.0,75.75
49.9,1200.0,891674624,687517696,22.9,179249152,7299072,0,0.0,76.288
49.5,1200.0,891674624,687575040,22.9,179191808,7548928,0,0.0,77.364
48.9,1200.0,891674624,687173632,22.9,179724288,7016448,0,0.0,76.826
48.6,1200.0,891674624,687050752,22.9,179716096,7024640,0,0.0,77.364
41.4,1200.0,891674624,686329856,23.0,180436992,6303744,0,0.0,76.288
25.0,1200.0,891674624,686575616,23.0,180191232,6549504,0,0.0,76.288
49.6,1200.0,891674624,687345664,22.9,179421184,7319552,0,0.0,76.826
49.7,1200.0,891674624,687198208,22.9,179568640,7172096,0,0.0,77.902
49.1,1200.0,891674624,687411200,22.9,179355648,7385088,0,0.0,77.902
48.9,1200.0,891674624,687226880,22.9,179539968,7200768,0,0.0,77.364
49.9,1200.0,891674624,687398912,22.9,179363840,7503872,0,0.0,77.902
49.0,1200.0,891674624,687357952,22.9,179404800,7331840,0,0.0,78.44
49.4,900.0,891674624,688140288,22.8,178622464,8114176,0,0.0,78.978
50.1,1200.0,891674624,687271936,22.9,179376128,7360512,0,0.0,77.902
49.2,1200.0,891674624,687284224,22.9,179478528,7258112,0,0.0,78.44
49.5,1200.0,891674624,687071232,22.9,179691520,7045120,0,0.0,78.978
49.7,1200.0,891674624,687529984,22.9,179101696,7503872,0,0.0,79.516
47.9,1200.0,891674624,687538176,22.9,179093504,7643136,0,0.0,79.516
44.6,1200.0,891674624,687603712,22.9,179290112,7446528,0,0.0,78.978
49.5,1200.0,891674624,687087616,22.9,179675136,7061504,0,0.0,78.44
49.3,1200.0,891674624,686866432,23.0,179896320,6840320,0,0.0,79.516
49.1,1200.0,891674624,687267840,22.9,179363840,7372800,0,0.0,79.516
50.0,1200.0,891674624,687214592,22.9,179679232,7057408,0,0.0,79.516
48.6,1200.0,891674624,687456256,22.9,179306496,7430144,0,0.0,79.516
50.0,1200.0,891674624,687546368,22.9,179216384,7520256,0,0.0,79.516
48.1,1200.0,891674624,687603712,22.9,179044352,7692288,0,0.0,79.516
49.4,800.0,891674624,687935488,22.9,178860032,7876608,0,0.0,79.516
49.6,1200.0,891674624,687497216,22.9,179261440,7471104,0,0.0,80.054
47.9,1200.0,891674624,687292416,22.9,179466240,7266304,0,0.0,79.516
49.7,1200.0,891674624,687165440,22.9,179593216,7139328,0,0.0,80.054
48.2,1200.0,891674624,687001600,23.0,179757056,6975488,0,0.0,79.516
50.0,1200.0,891674624,687194112,22.9,179695616,7036928,0,0.0,80.054
49.4,1200.0,891674624,686354432,23.0,180273152,6459392,0,0.0,80.054
50.1,1200.0,891674624,687112192,22.9,179666944,7065600,0,0.0,79.516
48.6,1200.0,891674624,686645248,23.0,180133888,6729728,0,0.0,79.516
49.0,950.0,891674624,687595520,22.9,179183616,7548928,0,0.0,79.516
49.6,1200.0,891674624,686915584,23.0,179863552,6868992,0,0.0,80.054
49.1,1200.0,891674624,686809088,23.0,179970048,6762496,0,0.0,79.516
50.6,1200.0,891674624,687263744,22.9,179515392,7217152,0,0.0,80.054
48.0,1200.0,891674624,686858240,23.0,179789824,6942720,0,0.0,79.516
49.7,1200.0,891674624,686497792,23.0,180281344,6582272,0,0.0,80.054
48.6,1200.0,891674624,686825472,23.0,179691520,7041024,0,0.0,80.054
50.0,1200.0,891674624,686813184,23.0,180097024,6635520,0,0.0,80.592
48.9,1200.0,891674624,687374336,22.9,179404800,7327744,0,0.0,80.054
50.1,1200.0,891674624,686854144,23.0,179920896,6807552,0,0.0,80.592
32.2,1200.0,891674624,686428160,23.0,180359168,6369280,0,0.0,80.054
25.0,1200.0,891674624,686559232,23.0,180228096,6500352,0,0.0,79.516
47.5,1200.0,891674624,686751744,23.0,179912704,6815744,0,0.0,79.516
48.5,1200.0,891674624,687022080,23.0,179765248,6963200,0,0.0,79.516
50.6,1200.0,891674624,686698496,23.0,180088832,6639616,0,0.0,79.516
48.8,1200.0,891674624,686948352,23.0,179838976,6889472,0,0.0,79.516
50.0,1200.0,891674624,687009792,23.0,179777536,6950912,0,0.0,79.516
48.6,1200.0,891674624,686837760,23.0,179818496,6909952,0,0.0,80.054
48.0,900.0,891674624,687325184,22.9,179363840,7364608,0,0.0,80.054
49.9,1200.0,891674624,686542848,23.0,180375552,6483968,0,0.0,80.054
48.5,1200.0,891674624,686628864,23.0,180023296,6701056,0,0.0,80.592
50.1,1200.0,891674624,686927872,23.0,179855360,6868992,0,0.0,80.054
48.2,1200.0,891674624,687149056,22.9,179634176,7090176,0,0.0,79.516
50.4,1200.0,891674624,687255552,22.9,179658752,7065600,0,0.0,79.516
47.9,1200.0,891674624,686985216,23.0,179798016,6926336,0,0.0,80.054
50.0,1200.0,891674624,686759936,23.0,180023296,6701056,0,0.0,79.516
49.4,1200.0,891674624,686694400,23.0,180084736,6635520,0,0.0,79.516
50.2,1200.0,891674624,687173632,22.9,179474432,7245824,0,0.0,79.516
48.2,1200.0,891674624,687054848,22.9,179724288,6995968,0,0.0,80.054
50.1,1200.0,891674624,686833664,23.0,179740672,6979584,0,0.0,80.054
48.6,1200.0,891674624,687067136,22.9,179580928,7139328,0,0.0,80.054
50.2,1200.0,891674624,686641152,23.0,180137984,6582272,0,0.0,79.516
49.4,1200.0,891674624,687259648,22.9,179519488,7069696,0,0.0,80.054
48.9,900.0,891674624,688009216,22.8,178769920,7950336,0,0.0,79.516
49.9,1200.0,891674624,687210496,22.9,179568640,7012352,0,0.0,80.054
48.3,1000.0,891674624,687202304,22.9,179576832,7135232,0,0.0,79.516
49.9,1200.0,891674624,686809088,23.0,179847168,6864896,0,0.0,79.516
48.5,1200.0,891674624,687022080,23.0,179634176,6946816,0,0.0,80.054
50.0,1200.0,891674624,687374336,22.9,179412992,7299072,0,0.0,79.516
48.2,1200.0,891674624,687120384,22.9,179666944,7045120,0,0.0,80.054
50.0,1200.0,891674624,687251456,22.9,179535872,7176192,0,0.0,80.054
47.7,1200.0,891674624,687185920,22.9,179601408,7110656,0,0.0,80.592
50.3,1200.0,891674624,687210496,22.9,179576832,7135232,0,0.0,80.054
49.0,1200.0,891674624,686956544,23.0,179822592,6881280,0,0.0,79.516
50.1,1200.0,891674624,687251456,22.9,179412992,7290880,0,0.0,80.054
