time,msg_time_mean_avg
13:46:31.780969,0.078242
13:46:31.785305,0.139743
13:46:31.790079,0.100996
13:46:31.794067,0.064371
13:46:31.798125,0.045260999999999996
13:46:31.802533,0.067219
13:46:31.806538,0.053707
13:46:31.810654,0.078954
13:46:31.814717,0.072642
13:46:31.819133,0.075529
