cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,690974720,22.5,175820800,10391552,0,0.0,59.072
0.0,600.0,891674624,690974720,22.5,175820800,10391552,0,0.0,59.61
13.0,1000.0,891674624,690925568,22.5,175714304,10473472,0,0.0,60.148
24.9,1000.0,891674624,689917952,22.6,176844800,9277440,0,0.0,60.686
30.9,1200.0,891674624,689254400,22.7,177442816,8531968,0,0.0,61.762
1.2,600.0,891674624,690708480,22.5,175992832,10047488,0,0.0,61.224
0.3,600.0,891674624,690708480,22.5,175992832,10047488,0,0.0,61.224
0.0,600.0,891674624,690708480,22.5,175992832,10047488,0,0.0,60.148
0.0,600.0,891674624,690708480,22.5,175992832,10047488,0,0.0,59.61
0.8,600.0,891674624,690708480,22.5,175988736,10047488,0,0.0,60.148
