cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691752960,22.4,175042560,8126464,0,0.0,59.072
0.3,600.0,891674624,691625984,22.4,175169536,7999488,0,0.0,58.534
0.3,1000.0,891674624,691625984,22.4,175169536,7999488,0,0.0,57.996
25.6,950.0,891674624,690970624,22.5,175788032,7340032,0,0.0,59.61
28.2,900.0,891674624,689848320,22.6,176898048,5947392,0,0.0,60.148
18.1,600.0,891674624,690442240,22.6,176295936,8835072,0,0.0,60.686
0.0,600.0,891674624,690540544,22.6,176193536,8900608,0,0.0,60.148
0.0,600.0,891674624,690540544,22.6,176193536,8900608,0,0.0,59.072
0.0,600.0,891674624,690540544,22.6,176193536,8900608,0,0.0,60.148
1.0,600.0,891674624,690589696,22.6,176160768,8933376,0,0.0,59.072
0.0,600.0,891674624,690589696,22.6,176160768,8933376,0,0.0,59.61
0.5,600.0,891674624,690532352,22.6,176218112,8876032,0,0.0,59.072
0.5,600.0,891674624,690540544,22.6,176246784,8847360,0,0.0,59.072
0.5,600.0,891674624,690425856,22.6,176361472,8732672,0,0.0,59.072
1.0,600.0,891674624,690503680,22.6,176283648,8810496,0,0.0,59.072
