cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,650.0,891674624,690212864,22.6,176582656,10723328,0,0.0,66.604
0.2,600.0,891674624,690212864,22.6,176582656,10723328,0,0.0,66.604
0.5,600.0,891674624,690110464,22.6,176685056,10620928,0,0.0,66.604
7.5,800.0,891674624,689885184,22.6,176877568,10395648,0,0.0,67.68
9.7,800.0,891674624,689324032,22.7,177410048,9785344,0,0.0,67.142
11.5,700.0,891674624,688771072,22.7,177856512,9003008,0,0.0,67.68
9.0,600.0,891674624,690114560,22.6,176607232,10395648,0,0.0,67.68
0.7,800.0,891674624,690167808,22.6,176562176,10428416,0,0.0,67.68
0.5,600.0,891674624,690143232,22.6,176586752,10403840,0,0.0,67.142
0.0,600.0,891674624,690196480,22.6,176558080,10428416,0,0.0,66.604
0.0,600.0,891674624,690196480,22.6,176558080,10428416,0,0.0,67.142
0.0,600.0,891674624,690196480,22.6,176558080,10428416,0,0.0,66.604
0.0,600.0,891674624,690196480,22.6,176558080,10428416,0,0.0,66.604
1.0,600.0,891674624,690089984,22.6,176680960,10301440,0,0.0,66.604
0.0,600.0,891674624,690089984,22.6,176680960,10301440,0,0.0,66.604
