time,msg_time_mean_avg
13:59:13.517816,8.501087502000004
13:59:22.075912,8.53791148799999
13:59:30.587891,8.491809871999997
13:59:39.141825,8.534140089999994
13:59:47.706698,8.545300742999999
13:59:56.272108,8.546134461000005
14:00:04.830000,8.537174953000001
14:00:13.348348,8.497029680000002
14:00:21.860332,8.492883775999998
14:00:30.373607,8.49406335399999
