cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.2,600.0,891674624,691531776,22.4,175263744,26587136,0,0.0,58.534
0.3,600.0,891674624,691531776,22.4,175263744,26587136,0,0.0,58.534
1.2,600.0,891674624,691625984,22.4,175169536,26681344,0,0.0,57.996
0.0,600.0,891674624,691625984,22.4,175165440,26681344,0,0.0,57.996
0.0,600.0,891674624,691625984,22.4,175165440,26681344,0,0.0,57.996
0.0,600.0,891674624,691625984,22.4,175165440,26681344,0,0.0,58.534
0.0,600.0,891674624,691625984,22.4,175165440,26681344,0,0.0,57.996
0.5,600.0,891674624,691531776,22.4,175259648,26587136,0,0.0,57.996
0.2,650.0,891674624,691531776,22.4,175259648,26587136,0,0.0,57.996
0.0,600.0,891674624,691531776,22.4,175259648,26587136,0,0.0,58.534
