cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691343360,22.5,175452160,10395648,0,0.0,60.148
0.5,600.0,891674624,691343360,22.5,175452160,10395648,0,0.0,59.072
12.7,1200.0,891674624,691015680,22.5,175779840,10067968,0,0.0,60.148
26.2,950.0,891674624,690528256,22.6,176185344,9367552,0,0.0,61.224
23.1,1200.0,891674624,689672192,22.7,176934912,8388608,0,0.0,61.224
6.5,600.0,891674624,690896896,22.5,175861760,9752576,0,0.0,60.686
0.0,650.0,891674624,690896896,22.5,175861760,9752576,0,0.0,60.686
0.3,600.0,891674624,690896896,22.5,175861760,9752576,0,0.0,60.148
0.0,600.0,891674624,690917376,22.5,175861760,9752576,0,0.0,60.148
0.0,600.0,891674624,690917376,22.5,175861760,9752576,0,0.0,60.148
