cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,692350976,22.4,174444544,27000832,0,0.0,57.996
3.1,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,59.072
0.0,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
0.8,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
0.0,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,59.072
0.0,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
0.2,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
0.0,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
1.0,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,59.072
0.8,600.0,891674624,692142080,22.4,174641152,26779648,0,0.0,57.996
