time,msg_time_mean_avg
13:50:53.340907,8.3146969
13:50:53.436723,8.251546099999999
13:50:53.531522,8.163288499999998
13:50:53.629199,8.4634102
13:50:53.724579,8.2469204
13:50:53.820899,8.2034893
13:50:53.915828,8.2115927
13:50:54.011412,8.2401051
13:50:54.107177,8.184717599999999
13:50:54.203820,8.2320098
