cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.3,600.0,891674624,691458048,22.5,175321088,26382336,0,0.0,58.534
0.0,600.0,891674624,691339264,22.5,175439872,26263552,0,0.0,58.534
0.8,700.0,891674624,691404800,22.5,175370240,26329088,0,0.0,59.072
1.3,600.0,891674624,691384320,22.5,175382528,26296320,0,0.0,57.996
0.5,600.0,891674624,691486720,22.5,175280128,26398720,0,0.0,57.996
0.2,600.0,891674624,691367936,22.5,175394816,26279936,0,0.0,58.534
0.0,600.0,891674624,691367936,22.5,175394816,26279936,0,0.0,58.534
0.0,600.0,891674624,691367936,22.5,175394816,26279936,0,0.0,58.534
0.0,600.0,891674624,691367936,22.5,175394816,26279936,0,0.0,57.996
0.0,600.0,891674624,691343360,22.5,175419392,26255360,0,0.0,57.996
