cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.5,600.0,891674624,691900416,22.4,174891008,26898432,0,0.0,57.996
0.0,600.0,891674624,691900416,22.4,174891008,26898432,0,0.0,58.534
0.3,600.0,891674624,691908608,22.4,174886912,26898432,0,0.0,57.996
0.8,600.0,891674624,692011008,22.4,174784512,27000832,0,0.0,58.534
0.0,600.0,891674624,692035584,22.4,174759936,27025408,0,0.0,57.996
0.0,600.0,891674624,692035584,22.4,174759936,27025408,0,0.0,58.534
0.0,600.0,891674624,692035584,22.4,174759936,27025408,0,0.0,58.534
0.0,600.0,891674624,692035584,22.4,174759936,27025408,0,0.0,57.996
0.3,600.0,891674624,692043776,22.4,174751744,27033600,0,0.0,57.996
0.5,600.0,891674624,691916800,22.4,174878720,26906624,0,0.0,57.996
