time,msg_time_mean_avg
13:40:54.985721,0.049474000000000004
13:40:54.989767,0.037986
13:40:54.993790,0.056950999999999995
13:40:54.998177,0.067769
13:40:55.002928,0.070909
13:40:55.007299,0.139998
13:40:55.012015,0.059132000000000004
13:40:55.016240,0.029102
13:40:55.022581,0.408225
13:40:55.038065,0.352046
