cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,690470912,22.6,176308224,8187904,0,0.0,59.072
0.0,600.0,891674624,690470912,22.6,176308224,8187904,0,0.0,59.072
0.5,600.0,891674624,690470912,22.6,176308224,8187904,0,0.0,59.072
13.8,1200.0,891674624,690495488,22.6,176271360,8196096,0,0.0,60.148
21.6,900.0,891674624,690122752,22.6,176648192,7659520,0,0.0,60.686
24.5,1200.0,891674624,689332224,22.7,177389568,6729728,0,0.0,60.686
16.8,600.0,891674624,690520064,22.6,176201728,10014720,0,0.0,61.224
0.0,600.0,891674624,690520064,22.6,176201728,10014720,0,0.0,60.148
0.5,600.0,891674624,690499584,22.6,176267264,9949184,0,0.0,60.686
0.2,600.0,891674624,690499584,22.6,176267264,9949184,0,0.0,60.148
