time,msg_time_mean_avg
13:32:06.990627,0.067827
13:32:06.995356,0.074577
13:32:06.999985,0.091186
13:32:07.004179,0.064866
13:32:07.008748,0.116462
13:32:07.013160,0.046705
13:32:07.017275,0.046227000000000004
13:32:07.021476,0.047499
13:32:07.026312,0.038083
13:32:07.030450,0.059511
