cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.0,600.0,891674624,691531776,22.4,175259648,12087296,0,0.0,67.68
0.0,600.0,891674624,691531776,22.4,175259648,12087296,0,0.0,67.68
25.7,1200.0,891674624,691482624,22.5,175292416,11808768,0,0.0,68.756
47.3,1200.0,891674624,688635904,22.8,178208768,8667136,0,0.0,69.832
46.6,1200.0,891674624,688144384,22.8,178692096,8273920,0,0.0,71.446
45.9,1200.0,891674624,688275456,22.8,178475008,8339456,0,0.0,71.984
45.8,1200.0,891674624,688353280,22.8,178397184,8269824,0,0.0,73.06
46.4,1200.0,891674624,688148480,22.8,178728960,8065024,0,0.0,73.06
44.5,1200.0,891674624,688197632,22.8,178552832,8241152,0,0.0,73.06
44.0,1200.0,891674624,688091136,22.8,178659328,8265728,0,0.0,73.598
45.9,1200.0,891674624,687947776,22.8,178671616,8122368,0,0.0,74.136
46.7,1200.0,891674624,687943680,22.8,178806784,8118272,0,0.0,74.136
44.8,1200.0,891674624,688164864,22.8,178585600,8208384,0,0.0,75.212
47.3,1200.0,891674624,688148480,22.8,178728960,8060928,0,0.0,75.212
46.5,1200.0,891674624,687972352,22.8,178774016,8015872,0,0.0,75.212
45.4,1200.0,891674624,688099328,22.8,178647040,8142848,0,0.0,75.75
44.7,1200.0,891674624,687976448,22.9,178900992,7888896,0,0.0,75.75
45.4,1200.0,891674624,688132096,22.8,178614272,8175616,0,0.0,75.75
47.2,1200.0,891674624,688201728,22.8,178675712,8114176,0,0.0,75.75
45.2,1200.0,891674624,688091136,22.8,178524160,8265728,0,0.0,76.288
46.0,1200.0,891674624,688340992,22.8,178597888,8192000,0,0.0,76.288
45.5,1200.0,891674624,688181248,22.8,178434048,8355840,0,0.0,76.288
44.9,1200.0,891674624,688246784,22.8,178499584,8290304,0,0.0,76.826
48.0,1200.0,891674624,688148480,22.8,178466816,8323072,0,0.0,77.364
44.9,1200.0,891674624,688463872,22.8,178462720,8327168,0,0.0,76.826
43.8,1200.0,891674624,688533504,22.8,178270208,8519680,0,0.0,76.288
47.1,1200.0,891674624,688525312,22.8,178270208,8519680,0,0.0,77.364
