cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
0.3,600.0,891674624,690524160,22.6,176271360,10231808,0,0.0,65.528
0.0,600.0,891674624,690515968,22.6,176279552,10223616,0,0.0,66.604
4.1,700.0,891674624,690257920,22.6,176537600,9965568,0,0.0,66.066
11.1,700.0,891674624,690270208,22.6,176488448,9957376,0,0.0,66.604
9.0,800.0,891674624,689221632,22.7,177459200,8728576,0,0.0,67.142
9.7,600.0,891674624,690110464,22.6,176644096,9609216,0,0.0,67.142
0.0,600.0,891674624,690110464,22.6,176644096,9609216,0,0.0,67.142
0.2,600.0,891674624,690110464,22.6,176644096,9609216,0,0.0,66.604
0.5,600.0,891674624,690114560,22.6,176640000,9609216,0,0.0,66.604
0.2,600.0,891674624,690114560,22.6,176640000,9609216,0,0.0,66.604
